index,speed
74333,0.80583966
74334,0.98043466
74335,0.84201413
74336,0.77477574
74337,0.49870008
74338,0.6192589
74339,0.5938512
74340,0.8857163
74341,1.0552231
74342,1.0976329
74343,1.0620507
74344,1.0515758
74345,0.9800672
74346,1.0259125
74347,1.0906776
74348,0.8994678
74349,0.8565917
74350,0.8333052
74351,0.9342019
74352,1.1746578
74353,1.6238433
74354,1.5397478
74355,1.3077848
74356,1.2403634
74357,1.18927
74358,1.0603899
74359,0.93706
74360,0.7923739
74361,0.97881556
74362,1.2040008
74363,0.8372647
74364,0.7387275
74365,0.6246287
74366,0.78247255
74367,0.8426455
74368,0.860611
74369,0.82749635
74370,0.7956039
74371,0.8639053
74372,0.963928
74373,0.7001239
74374,0.73307735
74375,0.7750372
74376,0.963278
74377,0.9265582
74378,0.8438676
74379,0.8757259
74380,0.90677124
74381,0.8930723
74382,0.90211946
74383,0.7696665
74384,0.4886887
74385,0.45345467
74386,0.82746863
74387,0.8553869
74388,0.9782774
74389,0.9662398
74390,0.75663644
74391,0.778612
74392,0.75185925
74393,0.7157503
74394,0.62969047
74395,0.61389685
74396,0.49284708
74397,0.58439404
74398,0.6093217
74399,0.564155
74400,0.5535831
74401,0.6659689
74402,0.6568902
74403,0.5193991
74404,0.65652096
74405,0.8336532
74406,0.89037895
74407,0.6193853
74408,0.57590884
74409,0.61342096
74410,0.553827
74411,0.38903344
74412,0.5641774
74413,0.7288807
74414,0.89817685
74415,1.1695201
74416,1.0517193
74417,1.2278924
74418,1.183997
74419,1.4688396
74420,1.3468199
74421,1.4001589
74422,1.4121172
74423,1.1827492
74424,1.3247898
74425,1.179477
74426,1.4392729
74427,1.201306
74428,1.0861495
74429,0.6486329
74430,0.50909245
74431,0.69170505
74432,0.9429567
74433,1.0476627
74434,1.0238178
74435,0.8390172
74436,1.1344347
74437,1.0161276
74438,0.7271172
74439,0.8407855
74440,0.8585901
74441,0.40040442
74442,0.77375406
74443,0.57300436
74444,0.7059581
74445,1.0713615
74446,1.3961506
74447,1.3496504
74448,1.3235812
74449,1.5771122
74450,1.8022355
74451,1.8566196
74452,1.9372109
74453,2.0803258
74454,1.7879257
74455,1.9325327
74456,1.9585376
74457,1.6493888
74458,1.7673091
74459,1.8688754
74460,2.2559452
74461,2.2831771
74462,2.2909296
74463,2.3506653
74464,2.226483
74465,2.1087427
74466,1.9280483
74467,1.9294698
74468,1.9886361
74469,1.9540511
74470,2.0441253
74471,1.919776
74472,1.941956
74473,1.9029245
74474,1.9623865
74475,1.8601744
74476,1.8612106
74477,1.8363743
74478,1.8688971
74479,1.9527112
74480,1.9565063
74481,1.9663278
74482,1.8978816
74483,1.8814385
74484,1.7632488
74485,1.7000782
74486,2.001301
74487,2.4003026
74488,1.9752926
74489,1.9709568
74490,1.9532347
74491,2.0022972
74492,1.9239588
74493,1.8544047
74494,1.7317562
74495,2.0474014
74496,1.9186673
74497,1.6603093
74498,1.8109037
74499,1.8133221
74500,1.4827731
74501,1.0041043
74502,1.3352784
74503,1.3000085
74504,1.4252061
74505,1.7921431
74506,1.8880144
74507,2.0377512
74508,2.2973285
74509,2.240104
74510,1.9614087
74511,1.8310368
74512,1.7392718
74513,1.6746686
74514,1.7480185
74515,1.651976
74516,1.7751123
74517,1.7261772
74518,1.5976435
74519,1.7339544
74520,1.8441406
74521,1.6300604
74522,1.6062647
74523,1.5665706
74524,2.0901258
74525,2.0855086
74526,2.0143642
74527,1.9543966
74528,1.7374392
74529,1.7033433
74530,1.8313698
74531,1.3195871
74532,1.529886
74533,1.6913637
74534,1.4484099
74535,1.5872732
74536,1.867729
74537,2.1623974
74538,2.283225
74539,2.1651678
74540,1.8949074
74541,1.965745
74542,1.9616599
74543,1.9461126
74544,2.0323792
74545,2.1167736
74546,2.3844738
74547,2.3477845
74548,2.2439125
74549,2.510347
74550,2.033636
74551,1.6041944
74552,1.8737346
74553,1.6892482
74554,1.3188256
74555,1.1513816
74556,1.2814138
74557,1.1785939
74558,1.348814
74559,1.7026204
74560,1.1902676
74561,1.6831928
74562,2.1358166
74563,2.0066295
74564,1.7800194
74565,2.0265317
74566,2.24888
74567,2.3295305
74568,2.2766201
74569,2.230092
74570,2.0604255
74571,1.9482111
74572,1.9423108
74573,2.0811758
74574,1.99634
74575,2.2669148
74576,2.2717354
74577,1.6174269
74578,1.6679406
74579,1.6875334
74580,1.849517
74581,1.7592884
74582,1.8779564
74583,1.7527363
74584,1.3797235
74585,1.4276246
74586,1.1505649
74587,1.4144309
74588,1.6418
74589,1.5841687
74590,1.397704
74591,1.46447
74592,1.4619851
74593,1.5130053
74594,1.4227761
74595,1.6015551
74596,1.5233483
74597,1.6335919
74598,1.5956452
74599,1.5943185
74600,1.64271
74601,1.8425535
74602,1.7948436
74603,1.9888108
74604,2.0964782
74605,2.3290033
74606,2.208633
74607,2.2057128
74608,2.072821
74609,2.3289816
74610,2.0134933
74611,1.9933411
74612,2.272554
74613,2.5172453
74614,2.0949643
74615,1.8022115
74616,1.6704056
74617,1.661128
74618,1.5585793
74619,1.8307211
74620,1.4596391
74621,1.6980257
74622,1.7269633
74623,1.7267315
74624,1.5890799
74625,1.946805
74626,2.0938935
74627,2.0167677
74628,1.880986
74629,1.8403579
74630,2.021335
74631,1.8826804
74632,1.6645099
74633,1.6391271
74634,1.4738352
74635,1.3626014
74636,1.2548115
74637,1.1676574
74638,1.343154
74639,1.4680673
74640,1.5560488
74641,1.5366354
74642,1.6263692
74643,1.6102735
74644,1.7448902
74645,1.862855
74646,2.0121193
74647,1.9334183
74648,2.1746864
74649,2.1881597
74650,2.087912
74651,1.9760087
74652,1.5510243
74653,1.4184723
74654,1.7644044
74655,2.245261
74656,2.3027456
74657,2.1891232
74658,2.3690863
74659,2.3259676
74660,2.2654397
74661,1.963615
74662,1.8730747
74663,1.8128465
74664,1.8996383
74665,1.6139287
74666,1.9031109
74667,1.778247
74668,1.8634676
74669,1.8227072
74670,1.6667691
74671,1.6835856
74672,1.663963
74673,1.7730131
74674,1.6223284
74675,1.6296717
74676,1.5526997
74677,1.6776023
74678,1.7703952
74679,1.7168697
74680,1.5637289
74681,1.5396311
74682,1.392077
74683,1.3983097
74684,1.5249661
74685,1.521105
74686,1.4843144
74687,1.5980884
74688,1.6827543
74689,1.8547882
74690,1.9175189
74691,2.072198
74692,1.8705752
74693,1.8782114
74694,1.6940296
74695,1.9226096
74696,2.130783
74697,2.084228
74698,1.8293443
74699,1.8229998
74700,2.3177533
74701,2.22173
74702,1.9313891
74703,1.9639527
74704,1.7568944
74705,1.7370942
74706,1.5514266
74707,1.3537776
74708,0.84024847
74709,1.2043108
74710,1.7478992
74711,1.7831625
74712,2.0829365
74713,2.26243
74714,2.5581515
74715,2.4027193
74716,2.3817925
74717,2.4829154
74718,1.7397727
74719,1.7463199
74720,1.5213789
74721,1.2738668
74722,1.5847595
74723,1.8835696
74724,2.2033045
74725,2.2410672
74726,1.7966944
74727,1.7518256
74728,1.8917671
74729,1.7597919
74730,1.8374382
74731,1.6546842
74732,1.7086445
74733,1.5409712
74734,1.5724714
74735,1.4573188
74736,1.7352515
74737,1.8409604
74738,1.7328513
74739,1.5227447
74740,1.6124743
74741,1.5197821
74742,1.7109416
74743,1.954291
74744,1.5362356
74745,1.1261723
74746,1.0090927
74747,1.0018922
74748,1.0245569
74749,0.9572868
74750,0.7724966
74751,0.8213947
74752,0.7299022
74753,0.7262612
74754,0.6004418
74755,0.5250785
74756,0.4027708
74757,0.7785833
74758,1.013326
74759,1.0446543
74760,0.7787515
74761,0.6914248
74762,1.0062249
74763,1.0218407
74764,1.0457201
74765,0.9188158
74766,1.0882784
74767,1.7440143
74768,1.3919787
74769,1.5370404
74770,1.3748724
74771,1.0685914
74772,1.1583067
74773,1.2102712
74774,1.0196376
74775,0.93545216
74776,0.99344033
74777,1.0306066
74778,0.8396934
74779,0.9400107
74780,0.8957154
74781,0.49751383
74782,0.35395017
74783,0.37973958
74784,0.7049226
74785,0.7719673
74786,0.7434069
74787,0.58027023
74788,0.5913977
74789,0.44217554
74790,0.55447066
74791,0.67753077
74792,1.2274915
74793,1.7728474
74794,1.5515155
74795,1.5171424
74796,1.6838233
74797,1.4173828
74798,1.333249
74799,1.6474428
74800,1.7167836
74801,1.5297904
74802,1.797332
74803,1.7437141
74804,1.6538526
74805,1.6416124
74806,1.5258839
74807,1.594153
74808,1.368794
74809,1.3735765
74810,1.4536788
74811,1.2597029
74812,1.2097216
74813,1.4426763
74814,1.5339189
74815,1.38618
74816,1.2764083
74817,1.2020913
74818,1.1929502
74819,1.202309
74820,1.1892217
74821,1.2309018
74822,1.326188
74823,1.1181318
74824,1.080229
74825,1.2106861
74826,1.1725683
74827,1.1314768
74828,1.090429
74829,1.0164355
74830,0.9271996
74831,0.95923537
74832,1.1090568
74833,1.1125333
74834,1.4651605
74835,1.2495565
74836,1.0576588
74837,1.3654352
74838,1.5458871
74839,1.6841192
74840,1.7812567
74841,1.645253
74842,1.5548658
74843,1.6424025
74844,1.5263951
74845,1.4603769
74846,1.8497857
74847,2.0640662
74848,1.7152674
74849,1.7018764
74850,1.5574907
74851,1.5689975
74852,1.8088093
74853,1.8076614
74854,1.677887
74855,1.4818518
74856,1.3046272
74857,1.3799459
74858,1.3547305
74859,1.4385054
74860,1.5804638
74861,1.3111339
74862,1.437573
74863,1.6318341
74864,1.8054547
74865,1.3107996
74866,0.89270985
74867,0.8824604
74868,1.3822386
74869,1.2889336
74870,1.2636526
74871,1.1015203
74872,0.90040624
74873,1.0213985
74874,0.99467057
74875,0.97031647
74876,1.0696509
74877,0.87980056
74878,0.8958402
74879,0.7208333
74880,0.5508044
74881,0.5605735
74882,0.49956375
74883,0.19431324
74884,0.2852803
74885,0.33160868
74886,0.4220463
74887,0.740083
74888,0.6391461
74889,0.6598696
74890,0.4393396
74891,0.33276594
74892,0.312706
74893,0.4961651
74894,0.79191417
74895,0.5756474
74896,0.49242476
74897,0.4634557
74898,0.38007924
74899,0.45967275
74900,0.37413046
74901,0.40685752
74902,0.36522487
74903,0.32138515
74904,0.38878244
74905,0.14383505
74906,0.25466406
74907,0.37060666
74908,0.622067
74909,0.8283365
74910,0.7876004
74911,0.7524799
74912,0.8480255
74913,0.8573441
74914,0.6875497
74915,0.73648846
74916,0.8067216
74917,0.81413645
74918,0.77664936
74919,1.0062488
74920,1.1842426
74921,1.3099326
74922,1.2933016
74923,1.2540494
74924,1.1284416
74925,1.1973711
74926,1.0921277
74927,0.97232926
74928,0.9968418
74929,0.9631545
74930,1.0060202
74931,1.0770987
74932,1.1160032
74933,1.0261258
74934,0.9852179
74935,0.94244045
74936,0.8894278
74937,0.78590435
74938,0.77285635
74939,0.8842884
74940,0.8257813
74941,0.7798719
74942,0.81679434
74943,0.77422905
74944,0.8070119
74945,0.7987746
74946,0.8043407
74947,0.84707105
74948,0.7960007
74949,0.7904304
74950,0.6574078
74951,0.6068028
74952,0.5801913
74953,0.40635344
74954,0.6389146
74955,0.5916366
74956,0.44588178
74957,0.52771556
74958,0.5014838
74959,0.40313774
74960,0.3824952
74961,0.3196109
74962,0.40472808
74963,0.4750539
74964,0.47439817
74965,0.41467825
74966,0.4674786
74967,0.42681137
74968,0.06498015
74969,0.358876
74970,0.5229462
74971,0.08961259
74972,0.1900864
74973,0.21183993
74974,0.1585109
74975,0.19984819
74976,0.178119
74977,0.12107653
74978,0.0920298
74979,0.024649886
74980,0.069177985
74981,0.1162457
74982,0.08578925
74983,0.0031873586
74984,0.07104836
74985,0.069328666
74986,0.033135455
74987,0.06366179
74988,0.029493306
74989,0.0053947833
74990,0.13812147
74991,0.1919406
74992,0.17654619
74993,0.23297434
74994,0.24193604
74995,0.23625909
74996,0.2950858
74997,0.29033014
74998,0.30118355
74999,0.3455069
75000,0.38413608
75001,0.3329989
75002,0.4641585
75003,0.4760714
75004,0.50528204
75005,0.56894404
75006,0.55214614
75007,0.55041397
75008,0.56700474
75009,0.52416205
75010,0.5659133
75011,0.6722306
75012,0.7660223
75013,0.74975234
75014,0.95681506
75015,1.031245
75016,1.0705832
75017,1.0415566
75018,0.95835346
75019,0.7380956
75020,0.4205403
75021,0.65926945
75022,0.7908241
75023,0.8137039
75024,0.83333373
75025,0.99822277
75026,1.177942
75027,1.1087202
75028,1.055798
75029,1.0400989
75030,1.1279033
75031,1.027689
75032,1.0918211
75033,1.1353731
75034,1.1768247
75035,1.3858566
75036,1.5517119
75037,1.6053027
75038,0.9637462
75039,1.2870526
75040,1.2167554
75041,1.1708555
75042,1.1326201
75043,1.1045802
75044,0.9880327
75045,1.1951705
75046,0.89459527
75047,0.9362
75048,0.9471948
75049,1.0937327
75050,1.1448956
75051,1.2225169
75052,1.1352744
75053,1.0765831
75054,1.0406197
75055,1.2639849
75056,1.2792563
75057,1.2984917
75058,1.2329855
75059,1.0093185
75060,0.9354133
75061,0.9832957
75062,1.0127658
75063,1.1241162
75064,1.1738902
75065,1.0842068
75066,1.048983
75067,1.0928317
75068,1.1253898
75069,0.99978274
75070,0.9531088
75071,0.88515776
75072,0.84872
75073,0.9634313
75074,1.0052196
75075,0.9637985
75076,0.98589075
75077,0.95766574
75078,0.93180525
75079,0.948205
75080,0.92338854
75081,0.7516914
75082,0.84531134
75083,0.8491187
75084,0.8813159
75085,0.8826004
75086,0.78431016
75087,0.9444676
75088,0.8732842
75089,0.77853316
75090,0.72015136
75091,0.8334107
75092,0.998236
75093,0.94350064
75094,0.8177543
75095,0.87093216
75096,0.8445317
75097,0.7285387
75098,0.7312556
75099,0.7450807
75100,0.7243067
75101,0.64333993
75102,0.58517957
75103,0.58109075
75104,0.46592343
75105,0.5612213
75106,0.6512847
75107,0.5693808
75108,0.6905394
75109,0.72920024
75110,0.7261243
75111,0.7367927
75112,0.64454603
75113,0.5134848
75114,0.5058594
75115,0.8145817
75116,0.7369903
75117,0.7516531
75118,0.75434536
75119,0.75275946
75120,0.84457856
75121,0.79265356
75122,0.7621626
75123,0.6949091
75124,0.62459165
75125,0.6756227
75126,0.7905545
75127,0.87844545
75128,0.93524116
75129,0.9103321
75130,0.8533515
75131,0.73934686
75132,0.6427038
75133,0.65204024
75134,0.5316259
75135,0.5162813
75136,0.6138563
75137,0.70504016
75138,0.6735622
75139,0.6421299
75140,0.6024806
75141,0.5288886
75142,0.5611553
75143,0.5735141
75144,0.9410687
75145,1.0632007
75146,0.98285
75147,0.76693696
75148,0.8768687
75149,0.8227441
75150,0.76266444
75151,0.682622
75152,0.8814659
75153,1.1650776
75154,1.1393912
75155,1.1814958
75156,0.9507256
75157,0.69135886
75158,0.5884798
75159,0.5509775
75160,0.6727306
75161,0.56145555
75162,0.58620334
75163,0.65306324
75164,0.5738272
75165,0.5767401
75166,0.7247756
75167,0.84910774
75168,0.99135035
75169,0.9580146
75170,0.88200563
75171,1.0118561
75172,1.1765548
75173,1.1661354
75174,1.1382787
75175,1.0541786
75176,1.0365016
75177,0.95275134
75178,0.9555624
75179,0.88200533
75180,0.8735938
75181,0.87494314
75182,1.3000419
75183,1.1474081
75184,1.2175943
75185,1.1429642
75186,0.8628801
75187,1.3363968
75188,1.5759109
75189,1.4347398
75190,1.1273537
75191,1.2618289
75192,0.8743417
75193,1.0090761
75194,0.6586581
75195,0.94202065
75196,1.0106008
75197,0.86365813
75198,0.78816277
75199,0.776468
75200,0.7772335
75201,0.7573167
75202,0.69786894
75203,0.9063317
75204,0.73640865
75205,0.74965173
75206,0.75697416
75207,1.4932026
75208,1.2194481
75209,1.0433747
75210,0.97167236
75211,0.8764043
75212,0.8905675
75213,1.0208838
75214,1.2329837
75215,1.5489255
75216,1.1967244
75217,1.2233754
75218,1.4222004
75219,1.4902198
75220,1.5478296
75221,1.2948998
75222,0.9117077
75223,0.98953027
75224,1.0662051
75225,1.0946167
75226,1.1614571
75227,1.0665272
75228,0.89286727
75229,1.1134834
75230,1.0871851
75231,1.0589716
75232,1.2848047
75233,1.2791245
75234,1.3681247
75235,1.283792
75236,1.2995607
75237,1.1608673
75238,1.0576899
75239,0.7737707
75240,1.0852865
75241,1.4274589
75242,1.2526401
75243,1.1784818
75244,1.1348535
75245,1.130697
75246,1.279075
75247,0.726157
75248,0.6693984
75249,0.6258293
75250,0.8573343
75251,0.86215043
75252,0.7667302
75253,0.7786456
75254,0.78538245
75255,0.9200013
75256,0.63486403
75257,0.9244408
75258,0.8659196
75259,0.7564323
75260,0.66856784
75261,0.7421097
75262,0.82466817
75263,0.93683416
75264,0.68017215
75265,0.7073361
75266,0.9486424
75267,0.68257
75268,0.8808709
75269,1.0762893
75270,1.1226146
75271,0.70555955
75272,0.9247569
75273,0.7792971
75274,0.7100629
75275,0.7385299
75276,0.6227911
75277,0.90170157
75278,0.9563529
75279,0.8429682
75280,0.77314967
75281,0.6627624
75282,0.6598136
75283,0.7484084
75284,1.1597677
75285,0.83291477
75286,0.51996756
75287,0.7003416
75288,0.66222566
75289,0.5885694
75290,0.49183258
75291,0.4996167
75292,0.5999392
75293,0.5294789
75294,0.4528781
75295,0.5360436
75296,0.5125745
75297,0.42053533
75298,0.35170683
75299,0.42897436
75300,0.6309287
75301,0.6521177
75302,0.53694963
75303,0.5057463
75304,0.50477797
75305,0.33676863
75306,0.2929379
75307,0.39642367
75308,0.45288575
75309,0.47354367
75310,0.42486164
75311,0.35234582
75312,0.37370986
75313,0.3155264
75314,0.33956867
75315,0.45008877
75316,0.42707735
75317,0.43982708
75318,0.4084799
75319,0.33690715
75320,0.31795266
75321,0.3826097
75322,0.40701535
75323,0.2569245
75324,0.25228646
75325,0.23838261
75326,0.25707838
75327,0.22299196
75328,0.26766074
75329,0.31215176
75330,0.36684352
75331,0.3515665
75332,0.3289467
75333,0.33810705
75334,0.28291562
75335,0.19208933
75336,0.21916218
75337,0.15146865
75338,0.17291409
75339,0.28859618
75340,0.22070459
75341,0.32034838
75342,0.34785226
75343,0.34808275
75344,0.38722336
75345,0.35514724
75346,0.28488934
75347,0.25441283
75348,0.3495165
75349,0.34322524
75350,0.45513907
75351,0.45524192
75352,0.4853629
75353,0.56499314
75354,0.60545063
75355,0.6645604
75356,0.7397487
75357,0.6274336
75358,0.68724895
75359,0.6488452
75360,0.7369049
75361,0.7297918
75362,0.7262746
75363,0.75781393
75364,0.68803066
75365,0.46804297
75366,0.42132375
75367,0.3793846
75368,0.42675775
75369,0.35598478
75370,0.37389615
75371,0.4077125
75372,0.470482
75373,0.44228584
75374,0.34963822
75375,0.20779404
75376,0.19223686
75377,0.2042844
75378,0.22129142
75379,0.24971478
75380,0.24258491
75381,0.3631667
75382,0.2912664
75383,0.45327622
75384,0.6233259
75385,0.5880245
75386,0.500492
75387,0.5538864
75388,0.37566242
75389,0.3357378
75390,0.30508408
75391,0.2863955
75392,0.31463495
75393,0.36582026
75394,0.4460179
75395,0.42940167
75396,0.34562007
75397,0.33136764
75398,0.2958448
75399,0.24238524
75400,0.2187656
75401,0.24312979
75402,0.19101514
75403,0.21362205
75404,0.329984
75405,0.2338966
75406,0.29359913
75407,0.472682
75408,0.44023007
75409,0.4260882
75410,0.4706339
75411,0.49821562
75412,0.5778632
75413,0.50458336
75414,0.91181034
75415,0.8499797
75416,0.8657047
75417,0.74069643
75418,0.5532475
75419,0.6209326
75420,0.4729343
75421,0.4055255
75422,0.2870321
75423,0.03341729
75424,0.079928674
75425,0.29520044
75426,0.42031488
75427,0.45214418
75428,0.61564744
75429,0.52364165
75430,0.43277785
75431,0.68390155
75432,0.6121487
75433,0.53918207
75434,0.50728554
75435,0.49211144
75436,0.55058444
75437,0.38681033
75438,0.32028598
75439,0.26535115
75440,0.39852104
75441,0.13947971
75442,0.41007513
75443,0.19851494
75444,0.4949129
75445,0.83918387
75446,0.95213616
75447,0.78910726
75448,0.81255
75449,0.6097229
75450,0.6399814
75451,0.5414691
75452,0.41236064
75453,0.45686278
75454,0.6715468
75455,1.2661194
75456,1.4341136
75457,1.0676061
75458,1.0836514
75459,1.0405366
75460,1.0811813
75461,0.98693913
75462,0.8932628
75463,0.7812258
75464,0.5957139
75465,0.55819446
75466,0.56950927
75467,0.91737044
75468,1.1609222
75469,1.002346
75470,0.7536238
75471,0.8621447
75472,0.8221809
75473,0.72012466
75474,1.1541702
75475,1.0747373
75476,1.0790447
75477,1.147936
75478,0.99654555
75479,0.8693873
75480,1.1204182
75481,0.81786525
75482,0.8202642
75483,1.0443193
75484,1.5783191
75485,1.65885
75486,1.5478065
75487,1.5823019
75488,1.3618925
75489,0.8574138
75490,1.1142226
75491,1.3938638
75492,1.4956098
75493,1.6225878
75494,1.7677319
75495,1.28368
75496,0.61258304
75497,0.66243446
75498,0.3372612
75499,0.48915473
75500,0.9477494
75501,1.4559201
75502,0.9646449
75503,1.2611381
75504,1.4206587
75505,1.747214
75506,1.6188916
75507,1.5400473
75508,1.7322005
75509,1.6390356
75510,1.6720772
75511,1.6108109
75512,1.2469897
75513,1.0518705
75514,1.3536555
75515,1.4155475
75516,1.4566482
75517,1.3211576
75518,1.5191965
75519,1.4085599
75520,1.5581747
75521,1.3360316
75522,1.4192662
75523,1.2571362
75524,1.2055627
75525,1.1608454
75526,1.3216965
75527,0.7297092
75528,0.74025166
75529,1.1386685
75530,1.1605978
75531,1.0149795
75532,1.2307575
75533,1.1786057
75534,1.1970527
75535,1.2330532
75536,1.0322983
75537,0.9440669
75538,0.8584413
75539,0.8388018
75540,0.96299183
75541,0.8777398
75542,0.73011714
75543,0.4037626
75544,0.34720245
75545,0.8042203
75546,0.66150165
75547,0.6977052
75548,0.9288982
75549,1.0564756
75550,0.7746249
75551,0.7566047
75552,0.5978261
