Time,Thrust,x-Thrust,y-Thrust,Acceleration,x-Acceleration,y-Acceleration,Acceleration Total,x-Acceleration Total,y-Acceleration Total,Velocity,x-Velocity,y-Velocity,Mach number,Altitude,Range,Cd,Drag force,x-Drag force,y-Drag force,Longitudinal moment of inertia,Radial moment of inertia,Flight angle,Gamma - Velocity tangent angle,Wind angle of attack,CG,Mass,CP,CNa - normal force coefficient,Static stability margin,Angular acceleration,Torque,Pitch rate,Pitch force,x-Wind velocity,Cross wind drag,Cross wind lift,X Wind induced acceleration,Y Wind induced lift,X Wind drift velocity,Y Wind drift velocity,Thermal rise velocity,Gravity,Pressure,Temperature,Density,Viscosity,Kinematic viscosity,Sound velocity,Corrective moment coefficient,Damping moment coefficient,Nat. Freq. at zero roll rate,Damping Ratio,Prec. Freq.,Nat. Coupled Frequency,Coupled Damping Ratio,Booster 2 Velocity,Booster 2 x-Velocity,Booster 2 y-Velocity,Booster 2 range,Booster 2 altitude,Booster 2 flight angle,Booster 1 Velocity,Booster 1 x-Velocity,Booster 1 y-Velocity,Booster 1 range,Booster 1 altitude,Booster 1 flight angle
42.280000, 0.000000, 0.000000, 0.000000, 0.054000, 0.021000,-0.050000, 1.050000, 0.021000,-1.050000,221.014000,-85.780000,203.689000, 0.334844,39164.500000,-5527.377000, 0.670926,31.937105,12.393833,-29.434195,112148415.160940,446667.869356,114.238775,112.834710, 0.482701,160.000000,60000.000000,170.794000,10.684626, 1.349264, 0.006674, 1.174781, 0.038576, 4.284854, 8.000000, 0.577682, 0.000000, 0.001000, 0.000000, 3.271000, 0.000000, 0.000000, 1.000000,18698.039641,-69.700000, 0.300660, 0.000014, 0.000509,660.052000,139.444451,17.938781, 1.388258, 0.089296, 0.000000, 1.385502, 0.089119, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
42.350000, 0.000000, 0.000000, 0.000000, 0.054000, 0.021000,-0.049000, 1.050000, 0.021000,-1.049000,219.517000,-85.748000,202.077000, 0.332576,39185.328000,-5535.846000, 0.670952,31.475778,12.293494,-28.975657,112148415.160940,446667.869356,114.394449,112.990202, 0.492869,160.000000,60000.000000,170.787000,10.684626, 1.348353, 0.006724, 1.181356, 0.039045, 4.311747, 8.000000, 0.574669, 0.000000, 0.001000, 0.000000, 3.272000, 0.000000, 0.000000, 1.000000,18679.399857,-69.700000, 0.300360, 0.000014, 0.000509,660.052000,137.331917,17.800527, 1.377703, 0.089287, 0.000000, 1.374967, 0.089109, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
42.420000, 0.000000, 0.000000, 0.000000, 0.053000, 0.021000,-0.049000, 1.049000, 0.021000,-1.049000,218.023000,-85.716000,200.467000, 0.330312,39205.990000,-5544.312000, 0.670980,31.019302,12.193688,-28.521938,112148415.160940,446667.869356,114.552011,113.147769, 0.503292,160.000000,60000.000000,170.779000,10.684626, 1.347419, 0.006774, 1.187971, 0.039518, 4.338898, 8.000000, 0.571639, 0.000000, 0.001000, 0.000000, 3.274000, 0.000000, 0.000000, 1.000000,18660.926489,-69.700000, 0.300063, 0.000014, 0.000510,660.052000,135.241052,17.662912, 1.367175, 0.089279, 0.000000, 1.364460, 0.089101, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
42.490000, 0.000000, 0.000000, 0.000000, 0.052000, 0.021000,-0.048000, 1.048000, 0.021000,-1.048000,216.532000,-85.684000,198.857000, 0.328052,39226.488000,-5552.774000, 0.671007,30.567646,12.094700,-28.073326,112148415.160940,446667.869356,114.711475,113.307449, 0.513993,160.000000,60000.000000,170.772000,10.684626, 1.346461, 0.006826, 1.194665, 0.039994, 4.366455, 8.000000, 0.568590, 0.000000, 0.001000, 0.000000, 3.275000, 0.000000, 0.000000, 1.000000,18642.618970,-69.700000, 0.299769, 0.000014, 0.000510,660.052000,133.171548,17.525935, 1.356674, 0.089272, 0.000000, 1.353980, 0.089095, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
42.560000, 0.000000, 0.000000, 0.000000, 0.051000, 0.020000,-0.047000, 1.047000, 0.020000,-1.047000,215.043000,-85.652000,197.249000, 0.325797,39246.819000,-5561.233000, 0.671035,30.120776,11.995900,-27.628884,112148415.160940,446667.869356,114.872856,113.469281, 0.524998,160.000000,60000.000000,170.764000,10.684626, 1.345475, 0.006880, 1.201474, 0.040473, 4.394556, 8.000000, 0.565522, 0.000000, 0.001000, 0.000000, 3.277000, 0.000000, 0.000000, 1.000000,18624.476739,-69.700000, 0.299477, 0.000014, 0.000511,660.052000,131.123104,17.389595, 1.346199, 0.089267, 0.000000, 1.343526, 0.089089, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
42.630000, 0.000000, 0.000000, 0.000000, 0.050000, 0.020000,-0.046000, 1.046000, 0.020000,-1.046000,213.557000,-85.621000,195.642000, 0.323546,39266.986000,-5569.689000, 0.671064,29.678660,11.897581,-27.189511,112148415.160940,446667.869356,115.036169,113.633308, 0.536331,160.000000,60000.000000,170.756000,10.684626, 1.344459, 0.006937, 1.208429, 0.040957, 4.423334, 8.000000, 0.562436, 0.000000, 0.001000, 0.000000, 3.278000, 0.000000, 0.000000, 1.000000,18606.499242,-69.700000, 0.299188, 0.000014, 0.000511,660.052000,129.095435,17.253891, 1.335750, 0.089263, 0.000000, 1.333098, 0.089086, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
42.700000, 0.000000, 0.000000, 0.000000, 0.050000, 0.020000,-0.046000, 1.046000, 0.020000,-1.046000,212.075000,-85.590000,194.036000, 0.321300,39286.988000,-5578.141000, 0.671094,29.241266,11.800020,-26.754589,112148415.160940,446667.869356,115.201430,113.799569, 0.548017,160.000000,60000.000000,170.747000,10.684626, 1.343412, 0.006997, 1.215562, 0.041445, 4.452911, 8.000000, 0.559331, 0.000000, 0.001000, 0.000000, 3.280000, 0.000000, 0.000000, 1.000000,18588.685930,-69.700000, 0.298901, 0.000014, 0.000512,660.052000,127.088261,17.118822, 1.325325, 0.089261, 0.000000, 1.322694, 0.089084, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
42.770000, 0.000000, 0.000000, 0.000000, 0.049000, 0.020000,-0.045000, 1.045000, 0.020000,-1.045000,210.595000,-85.560000,192.431000, 0.319058,39306.825000,-5586.590000, 0.671124,28.808562,11.702902,-26.324400,112148415.160940,446667.869356,115.368655,113.968109, 0.560082,160.000000,60000.000000,170.739000,10.684626, 1.342332, 0.007059, 1.222901, 0.041937, 4.483402, 8.000000, 0.556206, 0.000000, 0.001000, 0.000000, 3.281000, 0.000000, 0.000000, 1.000000,18571.036261,-69.700000, 0.298617, 0.000014, 0.000512,660.052000,125.101317,16.984389, 1.314924, 0.089260, 0.000000, 1.312313, 0.089083, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
42.840000, 0.000000, 0.000000, 0.000000, 0.048000, 0.020000,-0.044000, 1.044000, 0.020000,-1.044000,209.118000,-85.529000,190.827000, 0.316820,39326.498000,-5595.035000, 0.671154,28.380518,11.606213,-25.898926,112148415.160940,446667.869356,115.537863,114.138970, 0.572551,160.000000,60000.000000,170.730000,10.684626, 1.341215, 0.007126, 1.230470, 0.042433, 4.514910, 8.000000, 0.553062, 0.000000, 0.001000, 0.000000, 3.282000, 0.000000, 0.000000, 1.000000,18553.549697,-69.700000, 0.298336, 0.000014, 0.000513,660.052000,123.134350,16.850589, 1.304546, 0.089262, 0.000000, 1.301956, 0.089084, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
42.910000, 0.000000, 0.000000, 0.000000, 0.048000, 0.020000,-0.043000, 1.044000, 0.020000,-1.043000,207.644000,-85.499000,189.225000, 0.314588,39346.006000,-5603.478000, 0.671186,27.957103,11.510219,-25.477867,112148415.160940,446667.869356,115.709072,114.312198, 0.585449,160.000000,60000.000000,170.721000,10.684626, 1.340059, 0.007196, 1.238292, 0.042935, 4.547529, 8.000000, 0.549897, 0.000000, 0.001000, 0.000000, 3.284000, 0.000000, 0.000000, 1.000000,18536.225706,-69.700000, 0.298058, 0.000014, 0.000513,660.052000,121.187117,16.717423, 1.294190, 0.089265, 0.000000, 1.291620, 0.089088, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
42.980000, 0.000000, 0.000000, 0.000000, 0.047000, 0.019000,-0.043000, 1.043000, 0.019000,-1.043000,206.173000,-85.469000,187.623000, 0.312359,39365.349000,-5611.917000, 0.671218,27.538287,11.414620,-25.061218,112148415.160940,446667.869356,115.882302,114.487838, 0.598802,160.000000,60000.000000,170.711000,10.684626, 1.338863, 0.007271, 1.246387, 0.043441, 4.581345, 8.000000, 0.546712, 0.000000, 0.001000, 0.000000, 3.285000, 0.000000, 0.000000, 1.000000,18519.063763,-69.700000, 0.297782, 0.000014, 0.000514,660.052000,119.259388,16.584889, 1.283855, 0.089270, 0.000000, 1.281306, 0.089093, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
43.050000, 0.000000, 0.000000, 0.000000, 0.046000, 0.019000,-0.042000, 1.042000, 0.019000,-1.042000,204.706000,-85.440000,186.023000, 0.310136,39384.528000,-5620.353000, 0.671251,27.124040,11.319676,-24.649243,112148415.160940,446667.869356,116.057573,114.665937, 0.612633,160.000000,60000.000000,170.701000,10.684626, 1.337624, 0.007350, 1.254770, 0.043953, 4.616432, 8.000000, 0.543506, 0.000000, 0.001000, 0.000000, 3.287000, 0.000000, 0.000000, 1.000000,18502.063349,-69.700000, 0.297508, 0.000014, 0.000514,660.052000,117.350947,16.452988, 1.273541, 0.089277, 0.000000, 1.271013, 0.089100, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
43.120000, 0.000000, 0.000000, 0.000000, 0.045000, 0.019000,-0.041000, 1.041000, 0.019000,-1.041000,203.241000,-85.410000,184.423000, 0.307917,39403.543000,-5628.786000, 0.671285,26.714332,11.225095,-24.241654,112148415.160940,446667.869356,116.234909,114.846543, 0.626968,160.000000,60000.000000,170.691000,10.684626, 1.336340, 0.007433, 1.263456, 0.044470, 4.652854, 8.000000, 0.540279, 0.000000, 0.001000, 0.000000, 3.288000, 0.000000, 0.000000, 1.000000,18485.223949,-69.700000, 0.297238, 0.000014, 0.000515,660.052000,115.461587,16.321719, 1.263248, 0.089287, 0.000000, 1.260739, 0.089109, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
43.190000, 0.000000, 0.000000, 0.000000, 0.045000, 0.019000,-0.041000, 1.041000, 0.019000,-1.041000,201.779000,-85.381000,182.825000, 0.305702,39422.394000,-5637.215000, 0.671320,26.309135,11.131132,-23.838445,112148415.160940,446667.869356,116.414331,115.029705, 0.641831,160.000000,60000.000000,170.680000,10.684626, 1.335009, 0.007520, 1.272455, 0.044993, 4.690669, 8.000000, 0.537030, 0.000000, 0.001000, 0.000000, 3.290000, 0.000000, 0.000000, 1.000000,18468.545053,-69.700000, 0.296969, 0.000014, 0.000515,660.052000,113.591114,16.191081, 1.252974, 0.089298, 0.000000, 1.250486, 0.089121, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
43.260000, 0.000000, 0.000000, 0.000000, 0.044000, 0.019000,-0.040000, 1.040000, 0.019000,-1.040000,200.321000,-85.352000,181.228000, 0.303493,39441.080000,-5645.642000, 0.671355,25.908421,11.037505,-23.439607,112148415.160940,446667.869356,116.595866,115.215473, 0.657247,160.000000,60000.000000,170.669000,10.684626, 1.333628, 0.007612, 1.281776, 0.045523, 4.729922, 8.000000, 0.533759, 0.000000, 0.001000, 0.000000, 3.291000, 0.000000, 0.000000, 1.000000,18452.026160,-69.700000, 0.296704, 0.000014, 0.000516,660.052000,111.739344,16.061073, 1.242719, 0.089312, 0.000000, 1.240251, 0.089135, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
43.330000, 0.000000, 0.000000, 0.000000, 0.043000, 0.019000,-0.039000, 1.039000, 0.019000,-1.039000,198.866000,-85.323000,179.632000, 0.301288,39459.603000,-5654.065000, 0.671392,25.512160,10.944717,-23.045389,112148415.160940,446667.869356,116.779538,115.403899, 0.673240,160.000000,60000.000000,170.658000,10.684626, 1.332195, 0.007709, 1.291425, 0.046059, 4.770652, 8.000000, 0.530465, 0.000000, 0.001000, 0.000000, 3.292000, 0.000000, 0.000000, 1.000000,18435.666771,-69.700000, 0.296441, 0.000014, 0.000516,660.052000,109.906106,15.931696, 1.232482, 0.089329, 0.000000, 1.230035, 0.089151, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
43.400000, 0.000000, 0.000000, 0.000000, 0.043000, 0.018000,-0.039000, 1.039000, 0.018000,-1.039000,197.414000,-85.295000,178.036000, 0.299088,39477.962000,-5662.485000, 0.671430,25.120326,10.852232,-22.655268,112148415.160940,446667.869356,116.965375,115.595036, 0.689834,160.000000,60000.000000,170.646000,10.684626, 1.330709, 0.007810, 1.301405, 0.046603, 4.812889, 8.000000, 0.527149, 0.000000, 0.001000, 0.000000, 3.294000, 0.000000, 0.000000, 1.000000,18419.466395,-69.700000, 0.296180, 0.000014, 0.000517,660.052000,108.091235,15.802949, 1.222264, 0.089348, 0.000000, 1.219837, 0.089170, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
43.470000, 0.000000, 0.000000, 0.000000, 0.042000, 0.018000,-0.038000, 1.038000, 0.018000,-1.038000,195.965000,-85.267000,176.442000, 0.296893,39496.157000,-5670.903000, 0.671469,24.732891,10.760291,-22.269495,112148415.160940,446667.869356,117.153406,115.788938, 0.707053,160.000000,60000.000000,170.633000,10.684626, 1.329166, 0.007916, 1.311718, 0.047153, 4.856656, 8.000000, 0.523809, 0.000000, 0.001000, 0.000000, 3.295000, 0.000000, 0.000000, 1.000000,18403.424544,-69.700000, 0.295922, 0.000014, 0.000517,660.052000,106.294581,15.674832, 1.212063, 0.089369, 0.000000, 1.209657, 0.089192, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
43.540000, 0.000000, 0.000000, 0.000000, 0.041000, 0.018000,-0.037000, 1.037000, 0.018000,-1.037000,194.519000,-85.239000,174.849000, 0.294703,39514.188000,-5679.317000, 0.671510,24.349827,10.668877,-21.888060,112148415.160940,446667.869356,117.343659,115.985659, 0.724920,160.000000,60000.000000,170.621000,10.684626, 1.327566, 0.008026, 1.322362, 0.047711, 4.901968, 8.000000, 0.520446, 0.000000, 0.001000, 0.000000, 3.296000, 0.000000, 0.000000, 1.000000,18387.540737,-69.700000, 0.295667, 0.000014, 0.000518,660.052000,104.515998,15.547344, 1.201880, 0.089393, 0.000000, 1.199494, 0.089216, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
43.610000, 0.000000, 0.000000, 0.000000, 0.041000, 0.018000,-0.037000, 1.037000, 0.018000,-1.037000,193.077000,-85.211000,173.257000, 0.292518,39532.056000,-5687.728000, 0.671551,23.971110,10.577971,-21.510955,112148415.160940,446667.869356,117.536167,116.185258, 0.743460,160.000000,60000.000000,170.607000,10.684626, 1.325905, 0.008141, 1.333335, 0.048277, 4.948835, 8.000000, 0.517058, 0.000000, 0.001000, 0.000000, 3.298000, 0.000000, 0.000000, 1.000000,18371.814499,-69.700000, 0.295414, 0.000014, 0.000518,660.052000,102.755352,15.420485, 1.191714, 0.089420, 0.000000, 1.189348, 0.089243, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
43.680000, 0.000000, 0.000000, 0.000000, 0.040000, 0.018000,-0.036000, 1.036000, 0.018000,-1.036000,191.638000,-85.184000,171.666000, 0.290338,39549.761000,-5696.136000, 0.671594,23.596712,10.487323,-21.138170,112148415.160940,446667.869356,117.730961,116.387791, 0.762695,160.000000,60000.000000,170.594000,10.684626, 1.324182, 0.008260, 1.344632, 0.048851, 4.997261, 8.000000, 0.513645, 0.000000, 0.001000, 0.000000, 3.299000, 0.000000, 0.000000, 1.000000,18356.245359,-69.700000, 0.295164, 0.000014, 0.000518,660.052000,101.012514,15.294255, 1.181564, 0.089450, 0.000000, 1.179218, 0.089272, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
43.750000, 0.000000, 0.000000, 0.000000, 0.040000, 0.018000,-0.035000, 1.036000, 0.018000,-1.035000,190.203000,-85.156000,170.075000, 0.288164,39567.302000,-5704.542000, 0.671639,23.226607,10.397623,-20.769465,112148415.160940,446667.869356,117.928074,116.593318, 0.782650,160.000000,60000.000000,170.579000,10.684626, 1.322395, 0.008383, 1.356248, 0.049434, 5.047243, 8.000000, 0.510208, 0.000000, 0.001000, 0.000000, 3.301000, 0.000000, 0.000000, 1.000000,18340.832851,-69.700000, 0.294916, 0.000014, 0.000519,660.052000,99.287364,15.168654, 1.171431, 0.089483, 0.000000, 1.169105, 0.089305, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
43.820000, 0.000000, 0.000000, 0.000000, 0.039000, 0.018000,-0.035000, 1.035000, 0.018000,-1.035000,188.771000,-85.129000,168.486000, 0.285994,39584.680000,-5712.944000, 0.671685,22.860771,10.308150,-20.404839,112148415.160940,446667.869356,118.127542,116.801900, 0.803349,160.000000,60000.000000,170.564000,10.684626, 1.320541, 0.008511, 1.368174, 0.050025, 5.098776, 8.000000, 0.506744, 0.000000, 0.001000, 0.000000, 3.302000, 0.000000, 0.000000, 1.000000,18325.576517,-69.700000, 0.294671, 0.000014, 0.000519,660.052000,97.579788,15.043683, 1.161314, 0.089519, 0.000000, 1.159008, 0.089341, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
43.890000, 0.000000, 0.000000, 0.000000, 0.038000, 0.017000,-0.034000, 1.034000, 0.017000,-1.034000,187.343000,-85.103000,166.898000, 0.283830,39601.895000,-5721.343000, 0.671733,22.499178,10.219127,-20.044518,112148415.160940,446667.869356,118.329400,117.013600, 0.824815,160.000000,60000.000000,170.549000,10.684626, 1.318618, 0.008642, 1.380402, 0.050625, 5.151848, 8.000000, 0.503254, 0.000000, 0.001000, 0.000000, 3.303000, 0.000000, 0.000000, 1.000000,18310.475901,-69.700000, 0.294428, 0.000014, 0.000520,660.052000,95.889676,14.919341, 1.151213, 0.089558, 0.000000, 1.148927, 0.089380, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
43.960000, 0.000000, 0.000000, 0.000000, 0.038000, 0.017000,-0.034000, 1.034000, 0.017000,-1.034000,185.918000,-85.076000,165.310000, 0.281671,39618.947000,-5729.740000, 0.671783,22.141805,10.130761,-19.688271,112148415.160940,446667.869356,118.533685,117.228481, 0.847073,160.000000,60000.000000,170.533000,10.684626, 1.316624, 0.008777, 1.392923, 0.051235, 5.206447, 8.000000, 0.499738, 0.000000, 0.001000, 0.000000, 3.304000, 0.000000, 0.000000, 1.000000,18295.530554,-69.700000, 0.294187, 0.000014, 0.000520,660.052000,94.216927,14.795628, 1.141128, 0.089600, 0.000000, 1.138862, 0.089422, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
44.030000, 0.000000, 0.000000, 0.000000, 0.037000, 0.017000,-0.033000, 1.033000, 0.017000,-1.033000,184.496000,-85.050000,163.724000, 0.279518,39635.836000,-5738.134000, 0.671834,21.788625,10.042813,-19.336098,112148415.160940,446667.869356,118.740435,117.446609, 0.870147,160.000000,60000.000000,170.517000,10.684626, 1.314557, 0.008915, 1.405724, 0.051854, 5.262556, 8.000000, 0.496194, 0.000000, 0.001000, 0.000000, 3.306000, 0.000000, 0.000000, 1.000000,18280.740032,-69.700000, 0.293950, 0.000014, 0.000521,660.052000,92.561441,14.672546, 1.131058, 0.089646, 0.000000, 1.128812, 0.089468, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
44.100000, 0.000000, 0.000000, 0.000000, 0.036000, 0.017000,-0.032000, 1.032000, 0.017000,-1.032000,183.079000,-85.024000,162.138000, 0.277370,39652.562000,-5746.525000, 0.671888,21.439617, 9.955486,-18.987997,112148415.160940,446667.869356,118.949688,117.668052, 0.894062,160.000000,60000.000000,170.499000,10.684626, 1.312415, 0.009057, 1.418794, 0.052484, 5.320155, 8.000000, 0.492622, 0.000000, 0.001000, 0.000000, 3.307000, 0.000000, 0.000000, 1.000000,18266.103895,-69.700000, 0.293714, 0.000014, 0.000521,660.052000,90.923123,14.550094, 1.121003, 0.089695, 0.000000, 1.118778, 0.089517, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
44.170000, 0.000000, 0.000000, 0.000000, 0.036000, 0.017000,-0.032000, 1.032000, 0.017000,-1.032000,181.665000,-84.998000,160.553000, 0.275228,39669.125000,-5754.913000, 0.671944,21.094756, 9.868549,-18.643967,112148415.160940,446667.869356,119.161486,117.892877, 0.918843,160.000000,60000.000000,170.482000,10.684626, 1.310195, 0.009202, 1.432120, 0.053123, 5.379224, 8.000000, 0.489022, 0.000000, 0.001000, 0.000000, 3.308000, 0.000000, 0.000000, 1.000000,18251.621710,-69.700000, 0.293481, 0.000014, 0.000521,660.052000,89.301882,14.428273, 1.110964, 0.089748, 0.000000, 1.108758, 0.089570, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
44.240000, 0.000000, 0.000000, 0.000000, 0.035000, 0.017000,-0.031000, 1.031000, 0.017000,-1.031000,180.254000,-84.972000,158.970000, 0.273091,39685.526000,-5763.298000, 0.672002,20.754019, 9.782199,-18.304007,112148415.160940,446667.869356,119.375867,118.121155, 0.944517,160.000000,60000.000000,170.463000,10.684626, 1.307896, 0.009350, 1.445690, 0.053772, 5.439742, 8.000000, 0.485393, 0.000000, 0.001000, 0.000000, 3.310000, 0.000000, 0.000000, 1.000000,18237.293048,-69.700000, 0.293251, 0.000014, 0.000522,660.052000,87.697630,14.307084, 1.100940, 0.089804, 0.000000, 1.098754, 0.089626, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
44.310000, 0.000000, 0.000000, 0.000000, 0.035000, 0.017000,-0.031000, 1.031000, 0.017000,-1.031000,178.848000,-84.947000,157.387000, 0.270960,39701.764000,-5771.681000, 0.672062,20.417384, 9.696216,-17.968115,112148415.160940,446667.869356,119.592874,118.352959, 0.971110,160.000000,60000.000000,170.444000,10.684626, 1.305514, 0.009501, 1.459489, 0.054432, 5.501686, 8.000000, 0.481735, 0.000000, 0.001000, 0.000000, 3.311000, 0.000000, 0.000000, 1.000000,18223.117485,-69.700000, 0.293023, 0.000014, 0.000522,660.052000,86.110280,14.186529, 1.090931, 0.089865, 0.000000, 1.088765, 0.089686, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
44.380000, 0.000000, 0.000000, 0.000000, 0.034000, 0.016000,-0.030000, 1.030000, 0.016000,-1.030000,177.445000,-84.921000,155.805000, 0.268835,39717.840000,-5780.061000, 0.672125,20.084829, 9.610792,-17.636087,112148415.160940,446667.869356,119.812550,118.588361, 0.998649,160.000000,60000.000000,170.424000,10.684626, 1.303047, 0.009655, 1.473504, 0.055103, 5.565031, 8.000000, 0.478046, 0.000000, 0.001000, 0.000000, 3.312000, 0.000000, 0.000000, 1.000000,18209.094602,-69.700000, 0.292798, 0.000014, 0.000523,660.052000,84.539748,14.066607, 1.080937, 0.089929, 0.000000, 1.078790, 0.089750, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
