Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
16.10027,S,16.10027,1.867451,0.004414779,0.8775076,0.0005797581,1407.121,154.5958,677.6775,0.4482665,126.344,159.7019,4.169742,120.867300650383,115.1049,36.87501,2024.84252241511,1966.999,465.8528,76.27637,76.6759,16965.81,3391.824
16.20028,S,16.20028,1.879956,0.004369206,0.8751445,0.0005745328,1406.935,153.9729,679.1531,0.4463936,126.2778,159.7263,4.181071,121.137777228907,115.3487,37.00052,2036.91422714226,1978.523,469.5472,76.2523,76.64944,17163.15,3438.594
16.30028,S,16.30028,1.892512,0.00432035,0.8727826,0.0005689648,1406.747,153.3507,680.5614,0.4441813,126.2116,159.7462,4.191831,121.42355461814,115.6074,37.12962,2049.01358968054,1990.072,473.2543,76.22833,76.6231,17361.64,3485.734
16.40028,S,16.40028,1.905124,0.004261656,0.8704209,0.0005628018,1406.559,152.7293,681.9044,0.4414297,126.1454,159.7616,4.202025,121.724256799493,115.8806,37.26233,2061.14264859958,2001.648,476.9745,76.20446,76.59689,17561.28,3533.245
16.50028,S,16.50028,1.917792,0.004204197,0.8680595,0.0005554862,1406.369,152.1087,683.1816,0.4376937,126.0792,159.7726,4.211672,122.040226398125,116.1686,37.39884,2073.30247856331,2013.252,480.7082,76.18069,76.57082,17762.08,3581.129
16.60028,S,16.60028,1.930518,0.004159687,0.8656979,0.0005507013,1406.177,151.4889,684.3926,0.4358768,126.013,159.7792,4.220775,122.371646749809,116.4718,37.53851,2085.49414721194,2024.885,484.4558,76.15704,76.54485,17964.05,3629.387
16.70029,S,16.70029,1.943305,0.004127256,0.863336,0.0005465361,1405.984,150.8697,685.5392,0.4344887,125.9468,159.7815,4.229331,122.718322735847,116.7899,37.68164,2097.72060556339,2036.55,488.2175,76.1335,76.51902,18167.18,3678.021
16.80029,S,16.80029,1.956154,0.00408605,0.8609732,0.0005406064,1405.789,150.2514,686.6213,0.4316327,125.8807,159.7797,4.237381,123.080517244966,117.123,37.82878,2109.9829354846,2048.248,491.9937,76.11005,76.49331,18371.47,3727.031
16.90029,S,16.90029,1.969065,0.004052814,0.8586099,0.0005377315,1405.592,149.6337,687.6382,0.4311555,125.8145,159.7737,4.244899,123.458548093205,117.4717,37.97911,2122.28218980222,2059.98,495.7848,76.08672,76.46773,18576.94,3776.42
17.00029,S,17.00029,1.982045,0.004003822,0.8560287,0.0005317657,1405.394,149.0169,688.4185,0.428142,125.7483,159.7637,4.251933,123.889332395331,117.8716,38.14253,2134.62246544332,2071.75,499.5916,76.06348,76.44227,18783.58,3826.188
17.1003,S,17.1003,1.995094,0.003968801,0.8534278,0.0005272149,1405.194,148.4008,689.1212,0.4262049,125.6821,159.7498,4.258464,124.339255676275,118.2902,38.3103,2147.00590352194,2083.56,503.415,76.04034,76.41692,18991.41,3876.339
17.2003,S,17.2003,2.008217,0.003919731,0.8509026,0.0005212231,1404.992,147.7854,689.8237,0.4230413,125.6159,159.732,4.264516,124.791787158651,118.7112,38.4791,2159.43552010607,2095.413,507.2554,76.0173,76.39169,19200.41,3926.872
17.3003,S,17.3003,2.021414,0.00388189,0.8484133,0.0005158618,1404.787,147.1708,690.4947,0.4203257,125.5497,159.7104,4.270086,125.253657921428,119.1413,38.65009,2171.91129438326,2107.309,511.1127,75.99437,76.36659,19410.61,3977.79
17.4003,S,17.4003,2.034684,0.003840577,0.8459294,0.0005114109,1404.581,146.557,691.1088,0.4182936,125.4835,159.6851,4.275196,125.730512357391,119.586,38.82461,2184.43327937188,2119.248,514.9871,75.97153,76.3416,19622,4029.095
17.50031,S,17.50031,2.04803,0.003825797,0.8434501,0.0005088082,1404.372,145.9439,691.666,0.4177235,125.4174,159.6561,4.279845,126.222579301448,120.0456,39.00248,2197.00259480639,2131.231,518.8793,75.94882,76.31672,19834.58,4080.788
17.60031,S,17.60031,2.061455,0.003796506,0.840975,0.0005055509,1404.161,145.3316,692.1669,0.4165716,125.3512,159.6235,4.284042,126.729748707527,120.5198,39.18427,2209.62227861341,2143.261,522.7897,75.92619,76.29195,20048.37,4132.873
17.70031,S,17.70031,2.074959,0.003755067,0.8385042,0.000499723,1403.948,144.72,692.6112,0.4132472,125.285,159.5874,4.287807,127.252555088023,121.009,39.37048,2222.29227285503,2155.338,526.7181,75.90364,76.2673,20263.36,4185.348
17.80031,S,17.80031,2.088549,0.003702956,0.8360363,0.00049334,1403.733,144.1092,693.0016,0.409403,125.2188,159.5479,4.291132,127.790346217473,121.5127,39.56054,2235.01866548353,2167.468,530.6656,75.8812,76.24278,20479.56,4238.217
17.90031,S,17.90031,2.102221,0.00365793,0.833572,0.0004867485,1403.514,143.4991,693.3352,0.4053214,125.1526,159.505,4.294048,128.344039237755,122.0318,39.75465,2247.79754868426,2179.647,534.6321,75.85885,76.21836,20696.97,4291.482
18.00032,S,18.00032,2.115978,0.003637247,0.8311111,0.000484476,1403.294,142.8898,693.6132,0.4047855,125.0864,159.4586,4.296523,128.913314366121,122.5663,39.95178,2260.63199725213,2191.878,538.6182,75.83662,76.19405,20915.61,4345.144
18.10032,S,18.10032,2.129826,0.003621857,0.8286525,0.0004813605,1403.07,142.2812,693.8367,0.403505,125.0202,159.409,4.298594,129.498318410396,123.116,40.15302,2273.52499605471,2204.164,542.6243,75.81449,76.16986,21135.47,4399.206
18.20032,S,18.20032,2.143762,0.003598681,0.8261966,0.0004792839,1402.844,141.6734,694.0049,0.4030559,124.954,159.3562,4.300272,130.099353647989,123.6813,40.35812,2286.4776354073,2216.506,546.6509,75.79246,76.14577,21356.57,4453.669
18.30032,S,18.30032,2.157791,0.003562205,0.8237429,0.0004746112,1402.615,141.0664,694.1184,0.4003805,124.8879,159.3002,4.301545,130.716480762955,124.262,40.56789,2299.49096092391,2228.905,550.6982,75.77051,76.1218,21578.91,4508.537
18.40033,S,18.40033,2.171916,0.003515906,0.8212906,0.0004678947,1402.383,140.4601,694.1782,0.3959267,124.8217,159.2413,4.302448,131.349769783972,124.8582,40.78225,2312.56804685582,2241.364,554.7669,75.74864,76.09795,21802.48,4563.81
18.50033,S,18.50033,2.186137,0.00346884,0.8188402,0.0004615691,1402.149,139.8546,694.1841,0.3917458,124.7555,159.1791,4.302951,131.999344121486,125.4702,41.00068,2325.70987853877,2253.884,558.8571,75.72688,76.0742,22027.3,4619.491
18.60033,S,18.60033,2.200458,0.003437392,0.8163909,0.0004567716,1401.911,139.2498,694.1356,0.3888097,124.6893,159.114,4.303088,132.665331278825,126.0982,41.22298,2338.91751635958,2266.466,562.9692,75.70524,76.05057,22253.38,4675.582
18.70033,S,18.70033,2.214877,0.003436219,0.8139432,0.0004563065,1401.67,138.6457,694.0328,0.3895237,124.6231,159.0458,4.302833,133.348053675656,126.7427,41.44866,2352.19118776724,2279.11,567.104,75.6837,76.02703,22480.73,4732.086
18.80033,S,18.80033,2.229401,0.003419033,0.8114961,0.0004535607,1401.426,138.0424,693.8766,0.3882598,124.5569,158.9748,4.30223,134.047575120226,127.4033,41.67915,2365.53570868595,2291.821,571.2615,75.66226,76.00362,22709.34,4789.005
18.90034,S,18.90034,2.24403,0.003389198,0.8090496,0.0004500224,1401.178,137.4399,693.6669,0.386279,124.4907,158.9008,4.301262,134.764014003177,128.0802,41.91422,2378.9512763484,2304.599,575.4424,75.6409,75.98031,22939.23,4846.34
19.00034,S,19.00034,2.258765,0.003350543,0.8066038,0.0004447295,1400.928,136.8381,693.4037,0.382748,124.4246,158.8241,4.299949,135.497662838146,128.7736,42.1542,2392.438951614,2317.445,579.6471,75.61963,75.95711,23170.39,4904.094
19.10034,S,19.10034,2.27361,0.003314596,0.8041582,0.0004390648,1400.674,136.2371,693.0875,0.3788491,124.3584,158.7446,4.298277,136.248513821244,129.4836,42.39876,2406.00079438908,2330.361,583.8761,75.59845,75.93401,23402.85,4962.27
19.20034,S,19.20034,2.288567,0.003280484,0.8017125,0.0004345281,1400.416,135.6368,692.7184,0.3758779,124.2922,158.6624,4.296274,137.016669642144,130.2104,42.64762,2419.63878847484,2343.349,588.1296,75.57737,75.91102,23636.6,5020.87
19.30035,S,19.30035,2.303639,0.003246024,0.7992665,0.0004292402,1400.156,135.0373,692.2963,0.3722134,124.226,158.5774,4.293925,137.802561442277,130.9543,42.90125,2433.35600735817,2356.412,592.4082,75.5564,75.88815,23871.65,5079.897
19.40035,S,19.40035,2.318827,0.003241624,0.7968201,0.0004280583,1399.891,134.4385,691.8214,0.3720725,124.1598,158.4897,4.291234,138.606156525736,131.7156,43.15863,2447.15065240295,2369.548,596.7125,75.53553,75.86536,24108.01,5139.353
19.50035,S,19.50035,2.334136,0.003218675,0.7943729,0.0004242601,1399.623,133.8404,691.2949,0.3696258,124.0936,158.3993,4.288208,139.427541602072,132.4939,43.42126,2461.02956386064,2382.764,601.0428,75.51476,75.8427,24345.7,5199.241
