time,position,velocity,acceleration,g-force,mock,imperial position,imperial velocity,imperial acceleration
0.7300000000000004,[ 0.         36.92846091],[  0.         102.22417725],[  0.        133.2607691],13.58417625891947,0.29802967128279884,[  0.         121.15637169],[  0.         335.38116969],[  0.         437.20726169]
0.7400000000000004,[ 0.         37.95771956],[  0.         103.62755416],[  0.         133.06002528],13.563713076452597,0.3021211491545189,[  0.         124.53320464],[  0.         339.98542479],[  0.         436.54865334]
0.7500000000000004,[ 0.        39.0010068],[  0.         105.02989242],[  0.         132.85646629],13.542962924566767,0.3062095988921283,[  0.         127.95606315],[  0.         344.58627225],[  0.         435.88080886]
0.7600000000000005,[ 0.         40.05831207],[  0.        106.4311631],[  0.         132.65009774],13.521926375127421,0.31029493615160353,[  0.         131.42491257],[  0.         349.18361715],[  0.         435.20374667]
0.7700000000000005,[ 0.         41.12962458],[  0.         107.83133728],[  0.        132.4409255],13.500604026503568,0.3143770766180758,[  0.         134.93971751],[  0.        353.7773646],[  0.         434.51748602]
0.7800000000000005,[ 0.         42.21493319],[  0.         109.23038612],[  0.         132.22895568],13.478996501529052,0.3184559362099125,[  0.         138.50044141],[  0.      358.36742],[  0.         433.82204695]
0.7900000000000005,[ 0.         43.31422653],[  0.        110.6282808],[  0.         132.01419466],13.457104450560653,0.3225314309037901,[  0.         142.10704697],[  0.         362.95368878],[  0.         433.11745041]
0.8000000000000005,[ 0.         44.42749289],[  0.         112.02499253],[  0.         131.79664906],13.43492854841998,0.32660347676384843,[  0.         145.75949577],[  0.         367.53607649],[  0.        432.4037181]
0.8100000000000005,[ 0.         45.55472032],[  0.         113.42049259],[  0.         131.57632572],13.412469492354742,0.33067199005830894,[  0.         149.45774861],[  0.         372.11448891],[  0.         431.68087248]
0.8200000000000005,[ 0.         46.69589654],[  0.        114.8147523],[  0.         131.35323177],13.389728009174313,0.3347368871720117,[  0.        153.2017652],[  0.         376.68883194],[  0.         430.94893692]
0.8300000000000005,[ 0.         47.85100902],[  0.         116.20774303],[  0.         131.12737456],13.366704848114171,0.3387980846355685,[  0.         156.99150443],[  0.         381.25901164],[  0.         430.20793555]
0.8400000000000005,[ 0.         49.02004492],[  0.        117.5994362],[  0.         130.89876168],13.343400782874618,0.34285549912536445,[  0.         160.82692418],[  0.         385.82493426],[  0.         429.45789327]
0.8500000000000005,[ 0.         50.20299111],[  0.        118.9898033],[  0.         130.66740098],13.31981661365953,0.3469090475218659,[  0.         164.70798135],[  0.         390.38650626],[  0.         428.69883583]
0.8600000000000005,[ 0.         51.39983421],[  0.         120.37881586],[  0.         130.43330054],13.295953164118247,0.35095864682215744,[  0.         168.63463207],[  0.         394.94363423],[  0.         427.93078974]
0.8700000000000006,[ 0.         52.61056052],[  0.         121.76644549],[  0.        130.1964687],13.271811284403668,0.35500421425655976,[  0.         172.60683138],[  0.         399.49622502],[  0.         427.15378237]
0.8800000000000006,[ 0.         53.83515606],[  0.         123.15266384],[  0.         129.95691401],13.247391846075432,0.3590456671720117,[  0.         176.62453341],[  0.         404.04418563],[  0.         426.36784176]
0.8900000000000006,[ 0.         55.07360867],[  0.         124.53785826],[  0.         129.75378521],13.226685546381242,0.36308413486880464,[  0.         180.68769827],[  0.         408.58878689],[  0.         425.70140867]
0.9000000000000006,[ 0.         56.32590849],[  0.         125.92210557],[  0.         129.55775414],13.206702766564725,0.36711984131195335,[  0.         184.79629361],[  0.         413.13028084],[  0.         425.05826209]
0.9100000000000006,[ 0.         57.59204592],[  0.         127.30537887],[  0.         129.35903803],13.186446282364932,0.37115270807580175,[  0.         188.95028794],[  0.         417.66857921],[  0.         424.40630633]
0.9200000000000006,[ 0.         58.87201107],[  0.        128.6876513],[  0.         129.15764307],13.165916724770645,0.375182656851312,[  0.        193.1496488],[  0.         422.20359389],[  0.         423.74556169]
0.9300000000000006,[ 0.        60.1657938],[  0.         130.06889604],[  0.         128.95357572],13.145114752293578,0.3792096094460641,[  0.         197.39434293],[  0.         426.73523688],[  0.         423.07604937]
0.9400000000000006,[ 0.         61.47338371],[  0.         131.44908633],[  0.         128.74684264],13.124041043832824,0.3832334878425656,[  0.         201.68433621],[  0.         431.26342039],[  0.         422.39779121]
0.9500000000000006,[ 0.         62.79477012],[  0.         132.82819543],[  0.         128.53745072],13.102696301732928,0.38725421408163263,[  0.        206.0195936],[  0.         435.78805669],[  0.         421.71080982]
0.9600000000000006,[ 0.         64.12994208],[  0.         134.20619669],[  0.         128.32540708],13.081081251783893,0.3912717104664724,[  0.         210.40007917],[  0.         440.30905835],[  0.         421.01512856]
0.9700000000000006,[ 0.         65.47888839],[  0.         135.58306348],[  0.         128.11071905],13.059196641182465,0.3952858993586005,[  0.         214.82575619],[  0.         444.82633799],[  0.         420.31077149]
0.9800000000000006,[ 0.         66.84159755],[  0.         136.95876926],[  0.         127.89339419],13.037043240570846,0.3992967033819242,[  0.         219.29658691],[  0.         449.33980854],[  0.         419.59776339]
0.9900000000000008,[ 0.         68.21805783],[  0.         138.33328752],[  0.        127.6734403],13.014621845056064,0.4033040452478134,[  0.         223.81253285],[  0.         453.84938303],[  0.         418.87612987]
1.0000000000000009,[ 0.         69.60825723],[  0.         139.70659182],[  0.         127.45086537],12.991933269113147,0.40730784787172014,[  0.         228.37355465],[  0.         458.35497471],[  0.         418.14589714]
1.0100000000000011,[ 0.         71.01218347],[  0.         141.07865578],[  0.         127.22567762],12.968978350662589,0.4113080343440233,[  0.         232.97961202],[  0.         462.85649703],[  0.         417.40709216]
1.0200000000000011,[ 0.         72.42982401],[  0.         142.44945311],[  0.         126.99788551],12.945757952089705,0.4153045280174928,[  0.        237.6306638],[  0.         467.35386374],[  0.        416.6597427]
1.0300000000000007,[ 0.         73.86116607],[  0.         143.81895754],[  0.         126.76749768],12.92227295412844,0.41929725230320697,[  0.         242.32666809],[  0.         471.84698866],[  0.         415.90387709]
1.0400000000000007,[ 0.         75.30619657],[  0.         145.18714292],[  0.         126.53452303],12.898524264016313,0.4232861309620992,[  0.         247.06758195],[  0.         476.33578598],[  0.         415.13952454]
1.0500000000000007,[ 0.        76.7649022],[  0.         146.55398313],[  0.         126.29897064],12.874512807339444,0.4272710878425656,[  0.         251.85336173],[  0.         480.82017001],[  0.         414.36671483]
1.0600000000000007,[ 0.         78.23726937],[  0.         147.91945216],[  0.         126.06084981],12.850239532110093,0.4312520471137026,[  0.         256.68396284],[  0.         485.30005542],[  0.         413.58547849]
1.0700000000000007,[ 0.         79.72328426],[  0.         149.28352404],[  0.         125.82017008],12.825705410805302,0.4352289330612245,[  0.         261.55933993],[  0.         489.77535701],[  0.         412.79584681]
1.0800000000000007,[ 0.         81.22293274],[  0.         150.64617291],[  0.         125.57694117],12.800911434250764,0.4392016702915452,[  0.         266.47944665],[  0.         494.24598993],[  0.         411.99785167]
1.0900000000000007,[ 0.         82.73620047],[  0.         152.00737297],[  0.         125.33117302],12.775858615698265,0.44317018358600585,[  0.         271.44423595],[  0.         498.71186953],[  0.         411.19152569]
1.1000000000000008,[ 0.         84.26307283],[  0.         153.36709852],[  0.        125.0828758],12.750547991845055,0.4471343980174928,[  0.         276.45365986],[  0.         503.17291151],[  0.         410.37690224]
1.1100000000000008,[ 0.         85.80353494],[  0.         154.72532393],[  0.         124.83205986],12.724980617737005,0.4510942388629738,[  0.         281.50766957],[  0.         507.62903176],[  0.         409.55401527]
1.1200000000000008,[ 0.         87.35757168],[  0.         156.08202365],[  0.         124.57873577],12.699157570846074,0.455049631632653,[  0.         286.60621547],[  0.         512.08014647],[  0.         408.72289946]
1.1300000000000008,[ 0.         88.92516766],[  0.         157.43717225],[  0.        124.3229143],12.673079949031598,0.459000502186589,[  0.         291.74924707],[  0.        516.5261722],[  0.         407.88359015]
1.1400000000000008,[ 0.         90.50630338],[  0.         158.78997231],[  0.         123.99305674],12.639455325178387,0.4629445256851312,[  0.         296.93670038],[  0.         520.96449275],[  0.         406.80138027]
1.1500000000000008,[ 0.         92.10095265],[  0.         160.13988175],[  0.         123.61301223],12.600714804281347,0.4668801217201166,[  0.         302.16848949],[  0.         525.39332964],[  0.         405.55451504]
1.1600000000000008,[ 0.         93.70908642],[  0.        161.4868731],[  0.         123.23054685],12.561727507645259,0.4708072102040816,[  0.         307.44451909],[  0.         529.81259274],[  0.         404.29970733]
1.1700000000000008,[ 0.         95.33067538],[  0.         162.83091903],[  0.         122.84568062],12.52249547604485,0.4747257114577259,[  0.         312.76469301],[  0.         534.22219239],[  0.         403.03702281]
1.1800000000000008,[ 0.         96.96568994],[  0.         164.17199241],[  0.         122.45843374],12.483020768603465,0.4786355463848396,[  0.         318.12891418],[  0.         538.62203958],[  0.         401.76652775]
1.1900000000000008,[ 0.         98.61410023],[  0.         165.51006616],[  0.         122.06881331],12.443304109072375,0.4825366360349854,[  0.        323.5370846],[  0.         543.01204546],[  0.         400.48824546]
1.2000000000000008,[  0.         100.27587613],[  0.         166.84511343],[  0.         121.67684323],12.403347933741081,0.4864289021282799,[  0.         328.98910544],[  0.         547.39212195],[  0.         399.20225434]
1.2100000000000009,[  0.         101.95098724],[  0.         168.17710761],[  0.         121.28255334],12.36315528440367,0.4903122670845481,[  0.         334.48487698],[  0.         551.76218173],[  0.        397.9086523]
1.2200000000000009,[  0.         103.63940289],[  0.         169.50602233],[  0.         120.88596457],12.322728294597347,0.4941866540233236,[  0.         340.02429858],[  0.        556.1221383],[  0.       396.607508]
1.2300000000000009,[  0.         105.34109216],[  0.         170.83183137],[  0.         120.48709804],12.282069117227321,0.4980519865014577,[  0.        345.6072688],[  0.         560.47190563],[  0.         395.29889073]
1.2400000000000009,[  0.         107.05602386],[  0.         172.15450871],[  0.         120.08597507],12.241179925586135,0.5019081886588921,[  0.         351.23368532],[  0.         564.81139836],[  0.         393.98287045]
1.2500000000000009,[  0.         108.78416654],[  0.         173.47402855],[  0.        119.6826171],12.200062905198774,0.505755185276968,[  0.         356.90344495],[  0.         569.14053183],[  0.         392.65951749]
1.2600000000000011,[  0.         110.52548851],[  0.         174.79036526],[  0.         119.27704579],12.158720264016313,0.5095929016326529,[  0.         362.61644372],[  0.         573.45922196],[  0.         391.32890291]
1.2700000000000011,[  0.        112.2799578],[  0.         176.10349341],[  0.         118.86928295],12.117154225280323,0.5134212635860058,[  0.         368.37257675],[  0.         577.76738532],[  0.         389.99109827]
1.2800000000000011,[  0.         114.04754221],[  0.         177.41338779],[  0.         118.45935054],12.075367027522935,0.5172401976384841,[  0.         374.17173838],[  0.        582.0649392],[  0.         388.64617563]
1.2900000000000011,[  0.         115.82820927],[  0.         178.72002338],[  0.         118.04727068],12.033360925586136,0.5210496308454811,[  0.        380.0138221],[  0.         586.35180151],[  0.         387.29420754]
1.300000000000001,[  0.         117.62192626],[  0.         180.02337535],[  0.         117.63306568],11.991138193679918,0.5248494908163266,[  0.         385.89872055],[  0.         590.62789078],[  0.         385.93526721]
1.310000000000001,[  0.         119.42866023],[  0.        181.3234191],[  0.         117.21675795],11.948701116207953,0.5286397058309038,[  0.         391.82632563],[  0.         594.89312632],[  0.         384.56942815]
1.320000000000001,[  0.         121.24837798],[  0.         182.62013022],[  0.        116.7983701],11.906051997961265,0.5324202047230321,[  0.         397.79652841],[  0.         599.14742803],[  0.         383.19676456]
1.330000000000001,[  0.         123.08104605],[  0.         183.91348453],[  0.         116.37792484],11.863193153924565,0.5361909169970845,[  0.         403.80921912],[  0.         603.39071659],[  0.         381.81735093]
1.340000000000001,[  0.         124.92663077],[  0.         185.20345803],[  0.         115.95544506],11.820126917431192,0.5399517726822157,[  0.        409.8642873],[  0.         607.62291324],[  0.         380.43126237]
1.350000000000001,[  0.         126.78509819],[  0.         186.49002695],[  0.         115.53095377],11.77685563404689,0.5437027024781341,[  0.         415.96162155],[  0.         611.84394002],[  0.         379.03857437]
1.360000000000001,[  0.         128.65641416],[  0.         187.77316774],[  0.        115.1044741],11.733381661569824,0.5474436377259475,[  0.         422.10110983],[  0.         616.05371965],[  0.         377.63936281]
1.370000000000001,[  0.         130.54054429],[  0.         189.05285705],[  0.         114.67602935],11.689707375127421,0.5511745103498542,[  0.         428.28263933],[  0.         620.25217552],[  0.         376.23370413]
1.380000000000001,[  0.         132.43745393],[  0.         190.32907176],[  0.        114.2456429],11.645835158002038,0.5548952529446064,[  0.         434.50609635],[  0.         624.43923179],[  0.         374.82167505]
1.3900000000000008,[  0.         134.34710869],[  0.         191.60188035],[  0.         113.82167954],11.602617690112133,0.5586060651603498,[  0.         440.77136807],[  0.         628.61511313],[  0.        373.4307191]
1.4000000000000008,[  0.         136.26947485],[  0.         192.87135173],[  0.         113.40416083],11.560057169215085,0.5623071479008745,[  0.         447.07834387],[  0.         632.78004561],[  0.         372.06090702]
1.4100000000000008,[  0.         138.20451893],[  0.         194.13746364],[  0.         112.98475469],11.517304249745154,0.5659984362682215,[  0.         453.42691389],[  0.         636.93395621],[  0.         370.68490258]
1.4200000000000008,[  0.         140.15220722],[  0.         195.40019404],[  0.         112.56348382],11.474361245667687,0.5696798660058309,[  0.         459.81696754],[  0.         641.07677261],[  0.         369.30278026]
1.4300000000000008,[  0.         142.11250579],[  0.        196.6595211],[  0.         112.14037102],11.431230481141693,0.5733513734693878,[  0.        466.2483935],[  0.         645.20842321],[  0.         367.91461486]
1.4400000000000008,[  0.         144.08538052],[  0.         197.91542319],[  0.         111.71543922],11.387914293577984,0.5770128955976677,[  0.         472.72107983],[  0.         649.32883702],[  0.         366.52048161]
1.4500000000000008,[  0.         146.07079703],[  0.        199.1678789],[  0.         111.28871145],11.344415030581038,0.5806643699708455,[  0.         479.23491373],[  0.         653.43794381],[  0.         365.12045607]
1.4600000000000009,[  0.         148.06872076],[  0.         200.41686703],[  0.         110.86021083],11.300735048929665,0.5843057347813411,[  0.         485.78978182],[  0.         657.53567403],[  0.        363.7146141]
1.4700000000000009,[  0.         150.07911692],[  0.         201.66236662],[  0.        110.4299606],11.256876717635066,0.5879369289212828,[  0.         492.38556996],[  0.        661.6219589],[  0.         362.30303193]
1.4800000000000009,[  0.         152.10195054],[  0.        202.9043569],[  0.         109.99798408],11.212842413863404,0.5915578918367347,[  0.         499.02216341],[  0.         665.69673029],[  0.         360.88578609]
1.4900000000000009,[  0.         154.13718641],[  0.         204.14281732],[  0.         109.56430469],11.168634524974511,0.5951685636151604,[  0.         505.69944666],[  0.         669.75992078],[  0.        359.4629534]
1.5000000000000009,[  0.         156.18478914],[  0.         205.37772758],[  0.         109.12894594],11.124255447502547,0.5987688850728863,[  0.        512.4173036],[  0.         673.81146375],[  0.       358.034611]
1.5100000000000011,[  0.         158.24472311],[  0.         206.60906758],[  0.         108.69193143],11.079707587155962,0.6023587976093294,[  0.         519.17561737],[  0.         677.85129328],[  0.         356.60083631]
1.5200000000000011,[  0.         160.31695254],[  0.         207.83681742],[  0.         108.25328482],11.034993355759427,0.6059382432069971,[  0.         525.97427057],[  0.         681.87934406],[  0.         355.16170697]
1.5300000000000011,[  0.         162.40144141],[  0.         209.06095747],[  0.         107.81302987],10.990115175331292,0.6095071646355685,[  0.         532.81314504],[  0.         685.89555171],[  0.         353.71730092]
1.5400000000000011,[  0.         164.49815354],[  0.         210.28146828],[  0.         107.37119042],10.945075476044853,0.6130655051895044,[  0.         539.69212206],[  0.         689.89985239],[  0.         352.26769638]
1.5500000000000012,[  0.         166.60705254],[  0.         211.49833066],[  0.         106.92779036],10.899876693170235,0.6166132089212828,[  0.         546.61108226],[  0.         693.89218316],[  0.         350.81297172]
1.5600000000000012,[  0.         168.72810182],[  0.         212.71152563],[  0.         106.48285366],10.854521270132516,0.6201502204956268,[  0.         553.56990558],[  0.         697.87248175],[  0.        349.3532056]
1.5700000000000012,[  0.         170.86126462],[  0.         213.92103442],[  0.         106.03640435],10.809011656472986,0.6236764851895044,[  0.         560.56847142],[  0.         701.84068657],[  0.         347.88847685]
1.5800000000000012,[  0.         173.00650398],[  0.         215.12683852],[  0.         105.58846654],10.76335030988787,0.6271919490379009,[  0.         567.60665852],[  0.         705.79673689],[  0.         346.41886456]
1.5900000000000012,[  0.         175.16378277],[  0.         216.32891962],[  0.         105.13906437],10.717539691131497,0.6306965586588921,[  0.         574.68434506],[  0.         709.74057265],[  0.         344.94444795]
1.6000000000000012,[  0.         177.33306367],[  0.         217.52725967],[  0.         104.68822204],10.671582267074411,0.6341902614285715,[  0.         581.80140861],[  0.         713.67213462],[  0.        343.4653064]
1.6100000000000012,[  0.         179.51430917],[  0.         218.72184081],[  0.         104.23596383],10.625480512742099,0.6376730052769679,[  0.        588.9577261],[  0.        717.5913642],[  0.         341.98151957]
1.6200000000000012,[  0.        181.7074816],[  0.         219.91264545],[  0.         103.78231403],10.579236904179409,0.6411447389212829,[  0.         596.15317393],[  0.        721.4982037],[  0.         340.49316716]
1.6300000000000012,[  0.         183.91254311],[  0.         221.09965619],[  0.         103.32729698],10.532853922528034,0.6446054116326531,[  0.         603.38762794],[  0.         725.39259601],[  0.         339.00032902]
1.6400000000000012,[  0.         186.12945717],[  0.         222.28315536],[  0.         102.89789009],10.48908155861366,0.6480558465306122,[  0.         610.66096826],[  0.         729.27546743],[  0.         337.59151372]
1.6500000000000012,[  0.         188.35819083],[  0.         223.46357593],[  0.         102.50757961],10.449294557594287,0.6514973059183673,[  0.        617.9730868],[  0.         733.14823845],[  0.         336.31096749]
1.6600000000000013,[  0.         190.59871321],[  0.        224.6409016],[  0.        102.1158657],10.409364495412843,0.6549297422740525,[  0.         625.32388225],[  0.         737.01085561],[  0.         335.02581682]
1.6700000000000013,[  0.        192.8509933],[  0.         225.81511627],[  0.         101.72276837],10.369293411824668,0.6583531086588922,[  0.         632.71325286],[  0.         740.86326606],[  0.         333.73612738]
1.6800000000000013,[  0.        195.1149999],[  0.         226.98620402],[  0.         101.32830768],10.329083351681957,0.6617673586588921,[  0.         640.14109627],[  0.        744.7054176],[  0.         332.44196497]
1.6900000000000013,[  0.         197.39070167],[  0.         228.15414911],[  0.         100.93250376],10.288736366972476,0.6651724463848396,[  0.         647.60730967],[  0.         748.53725857],[  0.         331.14339564]
1.7000000000000013,[  0.         199.67806709],[  0.         229.31893563],[  0.         100.53533845],10.248250606523957,0.668568325451895,[  0.         655.11178963],[  0.         752.35873677],[  0.        329.8403598]
1.7100000000000013,[  0.         201.97706451],[  0.         230.48054796],[  0.         100.13684459],10.207629417940877,0.6719549503206997,[  0.         662.65443233],[  0.         756.16980097],[  0.        328.5329652]
1.7200000000000013,[  0.         204.28766211],[  0.         231.63897093],[ 0.         99.73706662],10.166877331294597,0.6753322767638484,[  0.         670.23513336],[  0.         759.97040139],[  0.         327.22135765]
1.7300000000000009,[  0.         206.60982791],[  0.         232.79418954],[ 0.         99.33602482],10.125996413863405,0.6787002610495626,[  0.        677.8537878],[  0.         763.76048881],[  0.         325.90560367]
1.7400000000000009,[  0.        208.9435298],[  0.         233.94618901],[ 0.         98.93373951],10.084988737003057,0.6820588600874636,[  0.         685.51029031],[  0.         767.54001475],[  0.         324.58576993]
1.7500000000000009,[  0.         211.28873552],[  0.         235.09495473],[ 0.         98.53023104],10.04385637512742,0.6854080312827989,[  0.         693.20453504],[  0.         771.30893128],[  0.         323.26192321]
1.7600000000000011,[  0.         213.64541265],[  0.         236.24047229],[ 0.         98.12551979],10.002601405708461,0.6887477326239068,[  0.         700.93641564],[  0.         775.06719111],[  0.         321.93413035]
1.7700000000000014,[  0.         216.01352865],[  0.         237.38272747],[ 0.         97.71962618],9.961225910295617,0.6920779226530612,[  0.         708.70582534],[  0.         778.81474759],[  0.         320.60245836]
1.7800000000000014,[  0.         218.39305082],[  0.         238.52170625],[ 0.         97.31257065],9.919731972477065,0.6953985604956268,[  0.         716.51265685],[  0.         782.55155473],[  0.         319.26697429]
1.7900000000000014,[  0.         220.78394633],[  0.        239.6573948],[ 0.         96.90437364],9.878121675840976,0.6987096058309038,[  0.         724.35680248],[  0.         786.27756716],[  0.         317.92774521]
1.8000000000000014,[  0.        223.1861822],[  0.         240.78977948],[ 0.         96.49505566],9.836397111111113,0.7020110188921282,[  0.         732.23815401],[  0.         789.99274011],[  0.         316.58483841]
1.8100000000000007,[  0.         225.59972533],[  0.         241.91884685],[ 0.         96.08463719],9.794560365953107,0.7053027604956268,[  0.         740.15660285],[  0.        793.6970295],[  0.         315.23832108]
1.8200000000000007,[  0.         228.02454248],[  0.         243.04458365],[ 0.         95.67313875],9.752613532110091,0.7085847919825072,[  0.         748.11203995],[  0.         797.39039182],[  0.         313.88826054]
1.8300000000000007,[  0.         230.46060028],[  0.         244.16697684],[ 0.         95.26058087],9.710558702344546,0.711857075335277,[  0.         756.10435582],[  0.        801.0727843],[  0.         312.53472414]
1.8400000000000007,[  0.         232.90786524],[  0.         245.28601355],[ 0.         94.84698408],9.668397969418963,0.71511957303207,[  0.         764.13344059],[  0.        804.7441647],[  0.         311.17777925]
1.8500000000000008,[  0.         235.36630371],[  0.         246.40168112],[ 0.         94.43236894],9.626133429153924,0.7183722481632653,[  0.         772.19918386],[  0.         808.40449149],[  0.         309.81749331]
1.8600000000000008,[  0.         237.83588195],[  0.         247.51396708],[ 0.         94.01675598],9.583767174311928,0.7216150643731778,[  0.         780.30147494],[  0.         812.05372375],[  0.         308.45393369]
1.8700000000000008,[  0.         240.31656608],[  0.         248.62285917],[ 0.         93.60016578],9.541301302752293,0.7248479859183673,[  0.         788.44020266],[  0.         815.69182128],[  0.        307.0871679]
1.8800000000000008,[  0.        242.8083221],[  0.         249.72834529],[ 0.         93.18261887],9.498737907237512,0.7280709775218659,[  0.         796.61525548],[  0.         819.31874436],[  0.         305.71726329]
1.8900000000000008,[  0.         245.31111465],[  0.         250.83016281],[ 0.         92.74185362],9.453807708460754,0.7312832734985423,[  0.         804.82651739],[  0.         822.93363135],[  0.         304.27118303]
1.9000000000000008,[  0.         247.82490194],[  0.        251.9272958],[ 0.         92.21103096],9.399697345565748,0.7344819119533528,[  0.         813.07385128],[  0.         826.53314915],[  0.         302.52963881]
1.9100000000000013,[  0.         250.34963708],[  0.         253.01973282],[ 0.         91.67955994],9.345520890927627,0.7376668595335277,[  0.         821.35710332],[  0.         830.11726023],[  0.         300.78596743]
1.9200000000000013,[  0.         252.88527306],[  0.         254.10746273],[ 0.         91.14746814],9.291281155963302,0.740838083760933,[  0.         829.67611927],[  0.         833.68592802],[  0.         299.04025937]
1.9300000000000013,[  0.         255.43176275],[  0.         255.19047464],[ 0.         90.61478308],9.236980945973496,0.7439955528862974,[  0.        838.0307445],[  0.         837.23911682],[  0.         297.29260492]
1.9400000000000013,[  0.         257.98905891],[  0.         256.26875794],[ 0.         90.08153219],9.182623057084607,0.7471392359766764,[  0.         846.42082403],[  0.        840.7767918],[  0.         295.54309407]
1.9500000000000013,[  0.         260.55711421],[  0.        257.3423023],[ 0.        89.5477428],9.128210275229355,0.7502691029154518,[  0.         854.84620258],[  0.         844.29891908],[  0.         293.79181649]
1.9600000000000013,[  0.         263.13588121],[  0.         258.41109763],[ 0.         89.01344218],9.07374538022426,0.7533851242857142,[  0.         863.30672451],[  0.         847.80546555],[  0.         292.03886164]
1.9700000000000013,[  0.         265.72531237],[  0.         259.47513413],[ 0.         88.47865752],9.019231143730886,0.756487271516035,[  0.         871.80223384],[  0.         851.29639906],[  0.         290.28431874]
1.9800000000000009,[  0.         268.32536005],[  0.         260.53440225],[ 0.        87.9434159],8.964670326197758,0.7595755167638485,[  0.         880.33257427],[  0.         854.77168828],[  0.         288.52827662]
1.9900000000000009,[  0.         270.93597653],[  0.         261.58889273],[ 0.         87.40774432],8.910065679918448,0.7626498330320699,[  0.         888.89758924],[  0.         858.23130282],[  0.         286.77082387]
2.0000000000000013,[  0.         273.55711397],[  0.         262.63859656],[ 0.         86.87166968],8.855419946992864,0.7657101940524781,[  0.        897.4971218],[  0.         861.67521314],[  0.         285.01204875]
2.0100000000000007,[  0.         276.18872448],[  0.         263.68350499],[ 0.         86.33521878],8.800735859327217,0.7687565743148689,[  0.         906.13101482],[  0.         865.10339051],[  0.         283.25203918]
2.020000000000001,[  0.         278.83076005],[  0.         264.72360955],[ 0.         85.79841831],8.746016137614678,0.7717889491253644,[  0.        914.7991108],[  0.         868.51580716],[  0.         281.49088273]
2.0300000000000007,[  0.         281.48317261],[  0.         265.75890201],[ 0.         85.26129487],8.691263493374107,0.7748072944897959,[  0.         923.50125203],[  0.         871.91243607],[  0.         279.72866666]
2.0400000000000005,[  0.         284.14591399],[  0.         266.78937444],[ 0.         84.72387495],8.636480626911316,0.7778115872886298,[  0.         932.23728045],[  0.         875.29325124],[  0.         277.96547789]
2.0500000000000003,[  0.         286.81893596],[  0.         267.81501913],[ 0.         84.18618491],8.581670225280325,0.7808018050437318,[  0.         941.00703786],[  0.         878.65822736],[  0.        276.2014029]
