,time,AOA,CD,CL,Stability [Calibers],Stability [Lengths],Thrust,Mass,Gravity1,Gravity2,Gravity3,Mach,Net Force1,Net Force2,Net Force3,Target Heading1,Target Heading2,position1,position2,position3,velocity1,velocity2,velocity3,acceleration1,acceleration2,acceleration3,rotation1,rotation2,angular_velocity1,angular_velocity2,angular_acceleration1,angular_acceleration2,air speed,relative velocity1,relative velocity2,relative velocity3,Drag1,Drag2,Drag3,Lift1,Lift2,Lift3,flipped
100,1.010000000000001,0.01951325551112772,0.920928199302624,0.2312574923290784,2.9506164574186178,0.10353040201468834,6236.750977592392,117.00186852664845,0.0,0.0,-1147.2457010536427,0.14264691387997816,3.2755588350770217e-14,534.9393535111661,5038.647766332684,1.5707963267948966,0.10697995880424843,1.341875962088601e-16,2.191449751916825,20.253283138981523,2.7521939073544883e-16,4.494673744741214,41.853763542683566,2.799578225822075e-16,4.572058209389434,43.06467776781768,1.5707963267948966,0.0875061419957806,-8.677469957431129e-35,0.0027756914104268816,-5.916456789157589e-34,0.01811593894645599,"[0, 0, 0]",2.7241985276233927e-16,4.448953820024003,41.42311829618021,-1.8254831548069652e-16,-2.9812402336378745,-27.757596923459936,-4.2680820673441804e-16,-6.970306982087871,0.7486296336497049,0.0
110,1.1100000000000008,0.01904775308883027,0.9196798415025595,0.2257413577113312,2.9634534849786087,0.10398082403433714,6225.468604739131,116.67525127090244,0.0,0.0,-1144.0415362115566,0.15732261724507982,3.270974535122398e-14,534.1906805129082,5024.549473606272,1.5707963267948966,0.10687222584207813,1.631097362829535e-16,2.6637841440734884,24.65398493904448,3.032298204574582e-16,4.9521187769172075,46.160267924819266,2.8034861716540767e-16,4.578440369265608,43.06439813821375,1.5707963267948966,0.08788012587048469,-1.9524307404220038e-34,0.004762210023927556,-2.1693674893577823e-33,0.021633917268503482,"[0, 0, 0]",3.004266675224806e-16,4.9063398153924735,45.72962241703129,-2.2184583961458266e-16,-3.6230175062563394,-33.768395342617225,-5.075347058743264e-16,-8.288670761687225,0.8892930495660056,0.0
120,1.2100000000000009,0.01841000880721156,0.9185211909021967,0.21818410344825498,2.9827910208924053,0.1046593340664002,6214.186231885869,116.34922545896464,0.0,0.0,-1140.843025272831,0.17199760093647373,3.27415267473435e-14,534.7097100999149,5009.748654819528,1.5707963267948966,0.1068063772693196,1.948359299122016e-16,3.18191220599856,29.485325404952718,3.313114800214545e-16,5.410727080691779,50.46643356283768,2.8140734601530417e-16,4.595730723523403,43.05785994756299,1.5707963267948966,0.08847047362357,-3.98374757136611e-34,0.007103039309253987,-9.860761315262648e-34,0.025182141212286027,"[0, 0, 0]",3.284981080012905e-16,5.364781228840896,50.035850248099784,-2.649556673343974e-16,-4.327054421223651,-40.357255552525636,-5.869977088267845e-16,-9.586400082627492,1.0278418166260896,0.0
130,1.310000000000001,0.01757803172592611,0.9174708464817176,0.20832506229605413,3.0019402332868603,0.1053312362556793,6202.903859032607,116.023791090835,0.0,0.0,-1137.6501695294455,0.18667014785208672,3.286821568665536e-14,536.7786974912194,4994.21883480369,1.5707963267948966,0.10679572415377044,2.293768959284212e-16,3.7460089895000297,34.747238905872145,3.595388391189107e-16,5.87171483842093,54.77162078301372,2.8328858570845046e-16,4.626453699232906,43.0447823489384,1.5707963267948966,0.08931236912197034,-6.7842037849007005e-34,0.009790282650970449,-2.5637979419682882e-33,0.02852531267042961,"[0, 0, 0]",3.567071014906154e-16,5.825469053427793,54.341164908569795,-3.119450735148373e-16,-5.094449660620931,-47.52206673612209,-6.607321256321553e-16,-10.790574492044263,1.1567686831497268,0.0
140,1.4100000000000008,0.01653190385917851,0.9165119930473408,0.1959281014960696,3.0247628588376583,0.10613203013465468,6191.621486179348,115.69894816651356,0.0,0.0,-1134.4629702916927,0.201338537969131,3.31072886230832e-14,540.6830548388937,4977.932905340536,1.5707963267948966,0.10685403688368196,2.6675158142509893e-16,4.35638392409667,40.43959443075391,3.8800204789383035e-16,6.336554313684113,59.07516130102748,2.8615029909723376e-16,4.67318902554537,43.02487606176256,1.5707963267948966,0.0904391786274179,-1.0087558825513686e-33,0.01279468250781547,-5.9164567891575876e-33,0.03146402725168819,"[0, 0, 0]",3.851422186470698e-16,6.289849757746,58.644901011790154,-3.6290631386343104e-16,-5.926709874489533,-55.259080471199034,-7.233410093900917e-16,-11.813055158331492,1.266987254542927,0.0
150,1.5100000000000011,0.015255844979900847,0.915668792456838,0.18080609329599426,3.0551299922987245,0.10719754358942893,6180.339113326087,115.37469668600029,0.0,0.0,-1131.281428888902,0.21600104371830145,3.347547906198363e-14,546.6960610241347,4960.860145906658,1.5707963267948966,0.10699538851046632,3.0698873406913705e-16,5.013506494817517,46.56219262347032,4.168068934863403e-16,6.806973141587227,63.37635621962097,2.901457600628785e-16,4.738439854901665,42.997817445258036,1.5707963267948966,0.09188022637772036,-1.7739509606157502e-33,0.016064124233198387,-9.860761315262648e-33,0.03376606449125418,"[0, 0, 0]",4.1390770933468036e-16,6.7596258712774775,62.946362861378724,-4.1798679954957783e-16,-6.826242469920246,-63.566703790094365,-7.685731307414392e-16,-12.551751758573106,1.3478959237716934,0.0
160,1.6100000000000012,0.013740537614396713,0.9149224717200072,0.16284847694001675,3.0860130767221974,0.10828116058674377,6169.0567404728245,115.0510366492952,0.0,0.0,-1128.1055466702007,0.23065592445916436,3.398763186675578e-14,555.0601510642791,4942.97231717826,1.5707963267948966,0.10723384317984512,3.5012842701702284e-16,5.718031145972798,53.11476265739656,4.460738536174094e-16,7.284938872628144,67.67447497129041,2.9541352130844957e-16,4.824468924658572,42.96330099350339,1.5707963267948966,0.09365809161217822,-2.706778981039597e-33,0.019514480603845814,-9.466330862652142e-33,0.03503648605883144,"[0, 0, 0]",4.431226557070022e-16,7.2367421531746325,67.24482298694855,-4.773621106954129e-16,-7.7959148879133275,-72.44073445798752,-7.895199481998218e-16,-12.89383924817364,1.3876070433202052,0.0
170,1.7100000000000013,0.011985915989411771,0.9142949308519992,0.14205432883115549,3.1246635287003954,0.10963731679650507,6157.774367619565,114.72796805639834,0.0,0.0,-1124.9353250052807,0.24530142054267254,3.4655105006675926e-14,565.960814674144,4924.2404565317665,1.5707963267948966,0.1075829850080805,3.962234316126161e-16,6.470819699010072,60.09695908173679,4.75935941930668e-16,7.7726237844582275,71.96875585820158,3.020632683884025e-16,4.9330675358594975,42.92101167616857,1.5707963267948966,0.09578535280083496,-3.846682989083958e-33,0.02302985769131809,-1.3410635388757202e-32,0.03500193491515679,"[0, 0, 0]",4.729189564674522e-16,7.723352672733338,71.53952280538414,-5.412740904396349e-16,-8.839676726652787,-81.87975890459958,-7.789786806322836e-16,-12.721687284442075,1.3734237193231391,0.0
180,1.8100000000000012,0.010003971935239829,0.9138059509597276,0.11856564345241732,3.1635593476905943,0.11100208237510856,6146.491994766304,114.40549090730964,0.0,0.0,-1121.7707652851004,0.2599357434785867,3.548399201117185e-14,579.4975667413197,4904.640107738649,1.5707963267948966,0.10805528805229468,4.453403015147128e-16,7.2729590576609695,67.50835879287848,5.065350484983633e-16,8.272345117809191,76.25840771915698,3.1015986846226355e-16,5.065295049612819,42.87067053199699,1.5707963267948966,0.09826111912727199,-5.0023642152327415e-33,0.026456324821291552,-1.0255191767873153e-32,0.0332103642156577,"[0, 0, 0]",5.034378268078663e-16,8.22176364905178,75.82967400320734,-6.100165363086016e-16,-9.962326063862962,-91.88295479930383,-7.299963515208262e-16,-11.921745143645893,1.2926044077564145,0.0
190,1.9100000000000013,0.007821688399763837,0.9145904392358116,0.09270213238238803,3.2096366025133585,0.11261882815836348,6135.209621913044,114.08360520202913,0.0,0.0,-1118.611868922808,0.2745569203306986,3.6472194945935295e-14,595.6361453984719,4884.030313868469,1.5707963267948966,0.10866133318676867,4.975599964004932e-16,8.125771393791478,75.34845699795765,5.380162364039314e-16,8.786471932617943,80.5425717137765,3.196970755030678e-16,5.2210494605571744,42.810974506103705,1.5707963267948966,0.10106734321570557,-5.887860581343328e-33,0.029605098549889963,-7.099748146989106e-33,0.029388815722647725,"[0, 0, 0]",5.348243490146115e-16,8.734344455674519,80.11442979919714,-6.84767696154279e-16,-11.18310514723169,-102.57531023669071,-6.3662950471448e-16,-10.396948820798352,1.1335103116440866,0.0
200,2.0100000000000007,0.005483581701230248,0.9162999761547109,0.0649913837651666,3.254651673168953,0.11419830432171765,6123.927249059781,113.76231094055679,0.0,0.0,-1115.458637356804,0.2891626349036604,3.760893605199466e-14,614.2005364841432,4862.414041327678,1.5707963267948966,0.10940888613609673,5.529778202844179e-16,9.030813140073077,83.61665688209997,5.705200599701668e-16,9.317299655172167,84.82028572044815,3.305922298962977e-16,5.398980834743029,42.74187119729304,1.5707963267948966,0.10416539382906252,-6.189599877590365e-33,0.032253630777828494,-3.944304526105059e-33,0.023172127196018785,"[0, 0, 0]",5.672198697511269e-16,9.263403458793954,84.39283051296721,-7.658956308127073e-16,-12.508024866368872,-113.95246113320856,-4.949059488266476e-16,-8.082427507608221,0.8871699938766898,0.0
210,2.109999999999999,0.0030537366477234353,0.9181330217223126,0.03619299709248985,3.3050860174881183,0.1159679304381796,6112.644876206522,113.44160812289265,0.0,0.0,-1112.3110720514096,0.3037507661884128,3.8872224673541e-14,634.8316053347849,4839.891008231361,1.5707963267948966,0.11030186442514707,6.117025706995896e-16,9.98986109505991,92.31226815570416,6.041741947181488e-16,9.866913384966153,89.09065744847004,3.426628493438692e-16,5.5961090100826505,42.66416078118576,1.5707963267948966,0.10749308580920684,-7.077068395964004e-33,0.034156218707482595,-4.338734978715565e-33,0.014456843666050462,"[0, 0, 0]",6.007538270028631e-16,9.811054541131877,88.66397506784243,-8.53282791305317e-16,-13.935165500769779,-125.9341859069889,-3.0397889745005476e-16,-4.9643521325772495,0.549327159049704,0.0
220,2.209999999999997,0.0006163937463184241,0.9200935343445584,0.0073055318458995905,3.3518233625432163,0.11760783728221808,6101.362503353261,113.12149674903671,0.0,0.0,-1109.169174493938,0.3183192397833616,4.022608806045739e-14,656.9418723580443,4816.507108566977,1.5707963267948966,0.1113392523326024,6.738546923343245e-16,11.004882269785677,101.4345139976746,6.39081829287834e-16,10.436998320377556,93.35284052148094,3.5560074094228194e-16,5.807400814502027,42.57817697773692,1.5707963267948966,0.11096318441379344,-7.519693319502852e-33,0.035060820472982465,-6.582058177937818e-33,0.0032491072155324077,"[0, 0, 0]",6.3553242865306995e-16,10.379032209050843,92.92701398149627,-9.47355069457109e-16,-15.471482391767069,-138.52145668075642,-6.73469241233792e-17,-1.0998587375603606,0.12284338830501287,0.0
230,2.3099999999999947,0.0017254475854837873,0.9221807081833372,0.02045008876711177,3.3417802283089664,0.11725544660733213,6090.0801304999995,112.80197681898892,0.0,0.0,-1106.0329461928661,0.33286595298584004,4.162024298078778e-14,679.7101500573947,4792.340901239849,1.5707963267948966,0.11251406941442917,7.39563191109769e-16,12.077983490826604,110.98253510610644,6.753088433550003e-16,11.028630358160026,97.60603645877121,3.689673191417111e-16,6.025693602410107,42.48454713635047,1.5707963267948966,0.11446403678478036,-7.585020863216469e-33,0.0347388110941802,7.296963373294359e-33,-0.00991197402103448,"[0, 0, 0]",6.71625874015609e-16,10.96848290434795,97.18114254498585,-1.0485168914458382e-15,-17.123580320070346,-151.71552114154449,2.0601082159243566e-16,3.3644120367744517,-0.3797289776816557,0.0
240,2.4099999999999926,0.0038557484657397493,0.924410357406992,0.045698427933227564,3.3103965604200742,0.11615426527789735,6078.797757646739,112.48304833274936,0.0,0.0,-1102.9023886753766,0.34738878584627264,4.2991433806210054e-14,702.1033956262712,4767.504128010012,1.5707963267948966,0.1138125693459558,8.089612557776929e-16,13.211339895567004,120.95539595586516,7.128710214141771e-16,11.642067278671787,101.84952460975,3.8220366929452367e-16,6.2418596049183925,42.38420098561605,1.5707963267948966,0.11786511659684633,-7.660948725343989e-33,0.0330517795389958,8.480254731125875e-33,-0.023887663893853103,"[0, 0, 0]",7.090554844093136e-16,11.579754830584388,101.42563108521372,-1.1571236283398033e-15,-18.897262935655206,-165.51877367643033,5.010309721911947e-16,8.182456730218519,-0.9341903208686204,0.0
250,2.5099999999999905,0.0056559342431406895,0.9267696449089146,0.06703408380705547,3.288553115142774,0.11538782860150085,6067.515384793479,112.16471129031795,0.0,0.0,-1099.777503483864,0.3618856207249657,4.426768959404237e-14,722.9462343732617,4742.1412446658705,1.5707963267948966,0.11521399743252785,8.82180701986398e-16,14.407104196909778,131.35209416949385,7.517237262427975e-16,12.27658010074704,106.0826929100448,3.9466681708352556e-16,6.44539825455483,42.27837071137018,1.5707963267948966,0.1210273926191567,-7.194534715132069e-33,0.029965055295959338,1.7749370367472762e-32,-0.03775618674342393,"[0, 0, 0]",7.477830185112027e-16,12.212223459561374,105.65985525269006,-1.2734116934933755e-15,-20.79639116159818,-179.9298618461169,7.969076207118496e-16,13.014489096230545,-1.504221718599568,0.0
260,2.6099999999999883,0.0070146215626910825,0.929289778803106,0.08313699564585651,3.2704800857230287,0.1147536872183519,6056.233011940219,111.84696569169478,0.0,0.0,-1096.6582921715672,0.37635434697252174,4.537288609706924e-14,740.9954629965082,4716.40853443988,1.5707963267948966,0.11669097023692646,9.593455743001947e-16,15.667302196325142,142.1715725205441,7.917554449075057e-16,12.93034767998016,110.30505956021857,4.056693520156749e-16,6.625083286023657,42.16840846125966,1.5707963267948966,0.12381334453341968,-7.115648624609968e-33,0.025545739007641483,-1.3016204936146695e-32,-0.05033893346546781,"[0, 0, 0]",7.877038253956058e-16,12.864179711963247,109.88331977920956,-1.3975517464840705e-15,-22.823752080307564,-194.95604885475345,1.0679741388758443e-15,17.441341285004196,-2.0418799610241303,0.0
270,2.7099999999999858,0.00783762196947912,0.9319470764626476,0.09289097213148524,3.2616328242239154,0.1144432569903128,6044.950639086958,111.5298115368797,0.0,0.0,-1093.5447562976092,0.3907928641919885,4.6232493788936214e-14,755.0339219622357,4690.4799800573155,1.5707963267948966,0.11821039391414155,1.0405653172502245e-15,16.993721258647078,153.41273277588644,8.327857833800446e-16,13.60042395831782,114.51628756336045,4.1453036772727313e-16,6.769794654522191,42.055840635096075,1.5707963267948966,0.12609800282222958,-7.677712019579937e-33,0.019979990778636,6.310887241768095e-33,-0.06044247460977172,"[0, 0, 0]",8.286443369415233e-16,13.532789005261892,114.09567252061564,-1.5294871549142515e-15,-24.97842081454245,-210.594410378381,1.2853161178018064e-15,20.990805164341122,-2.4897012398806124,0.0
280,2.809999999999984,0.008058638555219436,0.934777590237896,0.09551039001770477,3.266909412855847,0.11462840045108234,6033.668266233697,111.21324882587288,0.0,0.0,-1090.436897421814,0.4051990713900448,4.678032464916863e-14,763.980678865758,4664.505975292551,1.5707963267948966,0.1197349504862784,1.1259280158506154e-15,18.38779992132474,165.07445030716113,8.745690641844835e-16,14.282796718096886,118.71618461235443,4.206362564087378e-16,6.869511384043157,41.94199903822422,1.5707963267948966,0.12778112039876455,-7.13339799497744e-33,0.013576557338023106,3.944304526105059e-33,-0.06687763723061499,"[0, 0, 0]",8.703650599393731e-16,14.214140118528135,118.29670757701037,-1.6690819953046614e-15,-27.25817756542934,-226.85527465264067,1.4192930097580945e-15,23.178813854676466,-2.785089413390392,0.0
290,2.909999999999982,0.007649822557163058,0.9377631297129836,0.09066522998989683,3.279224274369972,0.11506050085508672,6022.385893380437,110.89727755867425,0.0,0.0,-1087.3347170998518,0.4195708436114738,4.696660297537398e-14,767.0228347973303,4638.616501498863,1.5707963267948966,0.12122516982758275,1.2154943245671368e-15,19.850528746956442,177.15558779457686,9.168046693206217e-16,14.972556494802205,122.90468459694092,4.235144812326396e-16,6.916516362554608,41.82804667179169,1.5707963267948966,0.1287997892120416,-7.725043673893198e-33,0.006772822741251785,-8.677469957431128e-33,-0.0682771073208056,"[0, 0, 0]",9.125701910173627e-16,14.903402216095767,122.4863472679958,-1.815938507318092e-15,-29.656526413696078,-243.73760705104806,1.4429491051521143e-15,23.5651472107183,-2.8672654136253035,0.0
300,3.00999999999998,0.006631464150517283,0.940927354482905,0.07859589882649792,3.3058073325093638,0.11599323973717067,6011.103520527176,110.58189773528376,0.0,0.0,-1084.2382168793422,0.4339060088180437,4.676633083382772e-14,763.7521425179614,4612.876058542976,1.5707963267948966,0.12264206506364035,1.3092928064516687e-15,21.382374205579087,189.65500617398087,9.591550060813805e-16,15.664189981130582,127.08181067352457,4.229112702133147e-16,6.9066651790175255,41.714567691589984,1.5707963267948966,0.1291405763463536,-7.57910440642731e-33,0.00011776986610704565,-1.4199496293978211e-32,-0.06376748720567857,"[0, 0, 0]",9.549248010429247e-16,15.595105490134475,126.66460833556252,-1.9695720381907465e-15,-32.16555237905393,-261.2510121568121,1.3362343390630248e-15,21.82236282319716,-2.686796688859901,0.0
310,3.1099999999999777,0.005079214927171364,0.9442729538314246,0.06019887357150752,3.3377604225484485,0.11711440079117362,5999.821147673915,110.2671093557015,0.0,0.0,-1081.14739829762,0.4482023109379679,4.618760377978889e-14,754.3008124782837,4587.277263732116,1.5707963267948966,0.12395024666050125,1.4073174637346973e-15,22.98323834618319,202.57157064185557,1.0012713561407287e-15,16.35200217463276,131.24761341178794,4.1887017851167325e-16,6.8406691431898095,41.601501032682364,1.5707963267948966,0.1288495349404762,-9.103578105766916e-33,-0.0057544628799157905,-3.273772756667198e-32,-0.052575338859433024,"[0, 0, 0]",9.970799028982283e-16,16.283550548491757,130.83154187910762,-2.129341924253133e-15,-34.774792629771504,-279.400965086244,1.090685582119608e-15,17.812247300674727,-2.2169472677378783,0.0
320,3.2099999999999755,0.003127258357119517,0.947801363728582,0.037064376241643306,3.3804516407442033,0.11861233827172644,5988.538774820656,109.9529124199274,0.0,0.0,-1078.0622628818176,0.462457397112693,4.527830377375397e-14,739.4508164358655,4561.7194980887125,1.5707963267948966,0.125121338076712,1.5095282291742822e-15,24.652466821050343,215.90414977018742,1.0428270344606988e-15,17.030657903760574,135.4020955714667,4.117972209851889e-16,6.725158980889809,41.48793695129049,1.5707963267948966,0.12803827901306045,-1.1673292504524361e-32,-0.010177934432490082,-3.786532345060857e-32,-0.03487462659207874,"[0, 0, 0]",1.0387049420142465e-15,16.96333902538157,134.98715903406185,-2.2945612035471424e-15,-37.4730282256844,-298.1946899145092,7.140360323176572e-16,11.661093350585807,-1.4654066455513302,0.0
330,3.3099999999999734,0.0009649586223546547,0.9515446980177183,0.011436740460250635,3.422906885267598,0.12010199597430167,5977.256401967395,109.6393069279615,0.0,0.0,-1074.9828121517317,0.4766688087703066,4.412936898227967e-14,720.6872873550853,4535.999579951751,1.5707963267948966,0.1261373898671579,1.6158550558766987e-15,26.388915677593246,229.65160623394215,1.0835557148569566e-15,17.695807731851662,139.5451222069212,4.024958768781242e-16,6.573256503970906,41.37201982617538,1.5707963267948966,0.12688322625738124,-1.7489169528266272e-32,-0.012538124413294523,-6.961697488575429e-32,-0.011566223717903194,"[0, 0, 0]",1.0795257595407887e-15,17.629993567000643,139.13134318467723,-2.4646234055862076e-15,-40.25035475211585,-317.64537514090335,2.33774138037406e-16,3.8178214028761963,-0.4837742900489418,0.0
340,3.4099999999999717,0.001175324565924798,0.9554791902370668,0.013930007667638012,3.424775318008938,0.12016755501785747,5965.974029114133,109.32629287980379,0.0,0.0,-1071.9090476255749,0.4908340137456764,4.287269457268288e-14,700.1642367829248,4509.84235914965,1.5707963267948966,0.1269938436212865,1.7262059444265812e-15,28.191082451339174,243.8127788463403,1.1232910077948026e-15,18.34473431158895,143.67633700330168,3.921535565082982e-16,6.404353594543848,41.251214509833325,1.5707963267948966,0.1256153954264526,-2.408762122189072e-32,-0.012379816921845458,-1.1053913434409426e-31,0.014932089860310072,"[0, 0, 0]",1.1193642699922792e-15,18.280605816658703,143.26376297851525,-2.6389494206741405e-15,-43.097314630005606,-337.75048431584986,-3.0151363683920586e-16,-4.924091371472885,0.6283192029557959,0.0
350,3.509999999999969,0.003042790649475289,0.9596577488233634,0.03606326512682965,3.4022478306604453,0.11937711686527876,5954.691656260873,109.01387027545424,0.0,0.0,-1068.8409708283946,0.50495043283079,4.166951661621205e-14,680.5148495913113,4482.886734870622,1.5707963267948966,0.12770142336821,1.840478728947632e-15,30.057298646908563,258.3864564546263,1.1620007055257056e-15,18.976911650522162,147.79508739225915,3.8224050307472124e-16,6.242461146199092,41.122168431809136,1.5707963267948966,0.12449617431314827,-3.432752880972521e-32,-0.009580214916841924,-1.1517369216226774e-31,0.04060569942446813,"[0, 0, 0]",1.1581736636659652e-15,18.914411313896046,147.38379881362474,-2.8174338284069536e-15,-46.012186213503476,-358.53353738182886,-8.250101893189023e-16,-13.473438870591385,1.729105686394537,0.0
360,3.6099999999999666,0.00440586887975576,0.9640574400119736,0.052218429381877096,3.384498483848565,0.11875433276661633,5943.409283407614,108.7020391149129,0.0,0.0,-1065.7785833023927,0.5190154745732625,4.068843495261904e-14,664.492570118143,4454.7862589164015,1.5707963267948966,0.12828609052907272,1.9585756118030453e-15,31.98596710768659,273.37134605104825,1.1998057442113738e-15,19.59431478605462,151.90038616954868,3.7431160706751605e-16,6.112972447698829,40.981625507568296,1.5707963267948966,0.12377911011399102,-4.704396660188791e-32,-0.004411109082557278,-1.6250534647552838e-31,0.06173224511370185,"[0, 0, 0]",1.1960593221733679e-15,19.533131071033864,151.49049664664815,-3.0001381305648578e-15,-48.995973902902726,-379.9915330135593,-1.260305031974501e-15,-20.582343135211218,2.6538800459995437,0.0
370,3.709999999999965,0.005087602784449306,0.9687055731377044,0.060298285629092424,3.3823301583659093,0.11867825117073365,5932.1269105543515,108.39079939817974,0.0,0.0,-1062.7218866177013,0.5330265688167661,4.0080120948842776e-14,654.5580485205721,4425.213578530682,1.5707963267948966,0.12878671212309928,2.080418509525896e-15,33.975812633885326,288.76603948110983,1.2369770646083376e-15,20.201368516531755,155.9909228628233,3.697741982841752e-16,6.038870938814799,40.82646869569076,1.5707963267948966,0.12367284659962124,-6.051771086306279e-32,0.002505868936660807,-1.2937318845624594e-31,0.07506083996156662,"[0, 0, 0]",1.2332779823154519e-15,20.140957918219467,155.58257677423808,-3.18769462227878e-15,-52.0590038613284,-402.1394611881252,-1.5327478446810064e-15,-25.031671919579125,3.240477572797542,0.0
380,3.8099999999999623,0.004995175297502325,0.973628433394414,0.05920284393264075,3.389601614661392,0.118933389988119,5920.844537701091,108.08015112525476,0.0,0.0,-1059.6708823821164,0.5469811386148574,3.99524929824102e-14,652.4737256525997,4393.922467441932,1.5707963267948966,0.12925075855313906,2.20596293086652e-15,36.02610862825747,304.56898306172127,1.2739093023688055e-15,20.804517731247078,160.0651089469636,3.6965615394180007e-16,6.036943128405174,40.654296109836004,1.5707963267948966,0.12430788948340052,-7.099378368439781e-32,0.010239568117782656,-7.415292509077511e-32,0.0776929662632052,"[0, 0, 0]",1.2702137651238367e-15,20.74416502796085,159.65847584777597,-3.3811766763295573e-15,-55.21880559657954,-424.9942250170749,-1.5823888202158707e-15,-25.84237057276541,3.357657005233371,0.0
390,3.9099999999999606,0.00414209156404823,0.9788067844805196,0.04909215480879616,3.4099349426994787,0.11964684009471856,5909.562164847831,107.77009429613798,0.0,0.0,-1056.6255722484684,0.5608765766392152,4.0347528526090754e-14,658.9251456694665,4360.80968491133,1.5707963267948966,0.1297283795303768,2.335208067679599e-15,38.13684189278835,320.77845428438627,1.31107154196193e-15,21.411423160943198,164.12117442538056,3.743852020322175e-16,6.114174344682554,40.46400546823686,1.5707963267948966,0.12570942990668965,-7.887844843208182e-32,0.017633043032234043,-4.812051521848172e-32,0.0680741972280026,"[0, 0, 0]",1.30733112981699e-15,21.350337594924586,163.71643526297646,-3.5818736553972815e-15,-58.496435999197786,-448.5562785505612,-1.3775676012908015e-15,-22.497386221887034,2.9338947557050017,0.0
400,4.009999999999959,0.0026584871007871297,0.9843142339251224,0.031508497036669206,3.445000737407665,0.12087721885640933,5898.279791994571,107.46062891082941,0.0,0.0,-1053.5859579182443,0.5747102005286076,4.122327043877969e-14,673.2270964572145,4325.901958699914,1.5707963267948966,0.1302654058260579,2.468200914020579e-15,40.30877989864562,337.3925498691274,1.3489379679507935e-15,22.02982882721739,168.1573007125234,3.8361277852734956e-16,6.264872105074474,40.255691805875614,1.5707963267948966,0.1277815478327126,-8.524455593721539e-32,0.02344860346208275,-8.440811685864826e-32,0.046295469495815145,"[0, 0, 0]",1.3451073279296093e-15,21.96726972815549,167.7546357315791,-3.791533087758723e-15,-61.92043437174757,-472.8598519942632,-9.268452324817816e-16,-15.136531335027533,1.9821107484449139,0.0
410,4.109999999999957,0.0007849701088491441,0.9901230511598804,0.009303507598414206,3.4828869476056026,0.12220655956510887,5886.9974191413085,107.15175496932896,0.0,0.0,-1050.5520411402072,0.5884792155027814,4.244725988158386e-14,693.2163610134338,4289.453961209314,1.5707963267948966,0.13089611453530856,2.6050327291341312e-15,42.54341302239721,354.40918902650895,1.387905587557641e-15,22.66621835004107,172.17178338432944,3.9614152744146784e-16,6.469482102387028,40.0315791602025,1.5707963267948966,0.130307949649094,-9.519998056110457e-32,0.026553389494167717,-8.559140821647977e-32,0.014474182212341138,"[0, 0, 0]",1.3839509239399948e-15,22.60163379193991,171.7713525242991,-4.01153992361422e-15,-65.51341866744285,-497.89889689348166,-2.8647027523684843e-16,-4.6784146324682885,0.6155846868294174,0.0
420,4.2099999999999556,0.0011541125267270867,0.9962668506702412,0.013678601592381032,3.486382960236865,0.12232922667497773,5880.653413047212,106.84338186407854,0.0,0.0,-1047.522935355866,0.6021854149144182,4.3844619502450837e-14,716.0369754443028,4256.76551452648,1.5707963267948966,0.13163689048977634,2.7458273306210737e-15,44.84276335891825,371.8261616357613,1.4282222505092787e-15,23.32463942262636,176.16458591678608,4.10363456654976e-16,6.701743832437033,39.841171631404826,1.5707963267948966,0.1329746999754235,-1.0920675674926768e-31,0.026172904066463838,-1.1635698352009926e-31,-0.022280841282524645,"[0, 0, 0]",1.4241258051385738e-15,23.25773939278009,175.76609201911018,-4.243247809859939e-15,-69.29749561774462,-523.7030902162173,4.4028309720668486e-16,7.190368643649162,-0.9514447191204746,0.0
430,4.3099999999999525,0.0028028927994723017,1.0029027837228095,0.03321999487294624,3.464079099811681,0.1215466350811116,5877.601651459228,106.53519462594728,0.0,0.0,-1044.4955542425785,0.6158450125291036,4.5137158107382603e-14,737.1457327746891,4226.64072584669,1.5707963267948966,0.13248228249219066,2.890724655021557e-15,47.209116245340105,389.6415472690909,1.469944701067535e-15,24.0060187490951,180.14036316743648,4.2368306798389404e-16,6.91926959314113,39.67365658538222,1.5707963267948966,0.13542125031707108,-1.2563084079596915e-31,0.02219685767997665,-1.9129876951609534e-31,-0.05616763901962253,"[0, 0, 0]",1.4657139047474807e-15,23.93692460173768,179.74354197402957,-4.488250532340697e-15,-73.29869372076239,-550.4034896146586,1.116356123873562e-15,18.231479062385603,-2.4279344609643685,0.0
440,4.4099999999999495,0.0038475413728484157,1.0099123267849048,0.04560115774205896,3.4521934129332505,0.1211295934362544,5874.549889871248,106.22716736706141,0.0,0.0,-1041.469645646296,0.629456955909652,4.6034828351371707e-14,751.8058003895168,4196.444651323608,1.5707963267948966,0.13340494450511406,3.0398556962677863e-15,49.64461097492352,407.8536684110297,1.5128363537651667e-15,24.706492595554252,184.09926514973512,4.3336210022715937e-16,7.077340185413194,39.5044389805016,1.5707963267948966,0.13731459694330986,-1.4457336328258874e-31,0.0152717765158751,-2.185144707462203e-31,-0.08017782281766217,"[0, 0, 0]",1.5085064404475665e-15,24.63577974478593,183.7041365752837,-4.7460263831277185e-15,-77.50849283943882,-577.9654998471975,1.5979933470877856e-15,26.097211836105622,-3.4997859859506777,0.0
