time,position,velocity,acceleration,rotation,angular_velocity,angular_acceleration,Angle to Body
52.51999999999812,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.72616677e-06 4.21192593e-01],[360.32235965],[9.43118548],[-9.21233204],[-347.14560604]
52.52999999999812,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.72467736e-06 4.21491073e-01],[360.32235965],[9.43118548],[-9.17946985],[-347.23079065]
52.539999999998116,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.72318905e-06 4.21788820e-01],[360.32235965],[9.43118548],[-9.08147412],[-347.31505572]
52.549999999998114,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.72170184e-06 4.22085834e-01],[360.32235965],[9.43118548],[-8.92114757],[-347.39840448]
52.55999999999811,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.72021573e-06 4.22382117e-01],[360.32235965],[9.43118548],[-8.70162908],[-347.48084664]
52.56999999999811,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.71873072e-06 4.22677671e-01],[360.32235965],[9.43118548],[-8.42631939],[-347.56239817]
52.57999999999811,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.71724681e-06 4.22972495e-01],[360.32235965],[9.43118548],[-8.09881238],[-347.64308093]
52.589999999998106,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.71576400e-06 4.23266593e-01],[360.32235965],[9.43118548],[-7.7228329],[-347.72292237]
52.599999999998104,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.71428229e-06 4.23559964e-01],[360.32235965],[9.43118548],[-7.30218213],[-347.80195513]
52.6099999999981,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.71280167e-06 4.23852611e-01],[360.32235965],[9.43118548],[-6.84069065],[-347.88021673]
52.6199999999981,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.71132215e-06 4.24144533e-01],[360.32235965],[9.43118548],[-6.34217956],[-347.95774913]
52.6299999999981,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.70984373e-06 4.24435734e-01],[360.32235965],[9.43118548],[-5.81042933],[-348.03459839]
52.639999999998096,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.70836640e-06 4.24726213e-01],[360.32235965],[9.43118548],[-5.24915616],[-348.11081426]
52.649999999998094,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.70689017e-06 4.25015972e-01],[360.32235965],[9.43118548],[-4.66199536],[-348.18644982]
52.65999999999809,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.70541503e-06 4.25305012e-01],[360.32235965],[9.43118548],[-4.05249113],[-348.26156112]
52.66999999999809,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.70394099e-06 4.25593335e-01],[360.32235965],[9.43118548],[-3.42409208],[-348.33620678]
52.67999999999809,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.70246804e-06 4.25880942e-01],[360.32235965],[9.43118548],[-2.78015184],[-348.41044766]
52.689999999998086,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.70099619e-06 4.26167833e-01],[360.32235965],[9.43118548],[-2.12393398],[-348.48434651]
52.699999999998084,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.69952542e-06 4.26454011e-01],[360.32235965],[9.43118548],[-1.45862059],[-348.55796766]
52.70999999999808,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.69805576e-06 4.26739475e-01],[360.32235965],[9.43118548],[-0.78732377],[-348.63137665]
52.71999999999808,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.69658718e-06 4.27024229e-01],[360.32235965],[9.43118548],[-0.11309938],[-348.70463992]
52.72999999999808,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.69511969e-06 4.27308272e-01],[360.32235965],[9.43118548],[0.56103766],[-348.77782453]
52.739999999998076,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.69365330e-06 4.27591606e-01],[360.32235965],[9.43118548],[1.23209701],[-348.85099783]
52.749999999998074,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.69218800e-06 4.27874233e-01],[360.32235965],[9.43118548],[1.89709638],[-348.92422716]
52.75999999999807,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.69072379e-06 4.28156152e-01],[360.32235965],[9.43118548],[2.55304508],[-348.99757955]
52.76999999999807,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.68926066e-06 4.28437367e-01],[360.32235965],[9.43118548],[3.1969286],[-349.07112142]
52.77999999999807,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.68779863e-06 4.28717877e-01],[360.32235965],[9.43118548],[3.82569457],[-349.14491829]
52.78999999999807,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.68633769e-06 4.28997684e-01],[360.32235965],[9.43118548],[4.43624078],[-349.21903448]
52.799999999998064,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.68487783e-06 4.29276789e-01],[360.32235965],[9.43118548],[5.02540588],[-349.29353278]
52.80999999999806,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.68341906e-06 4.29555194e-01],[360.32235965],[9.43118548],[5.58996338],[-349.36847417]
52.81999999999806,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.68196138e-06 4.29832899e-01],[360.32235965],[9.43118548],[6.1266195],[-349.44391748]
52.82999999999806,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.68050479e-06 4.30109906e-01],[360.32235965],[9.43118548],[6.63201551],[-349.5199191]
52.83999999999806,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.67904929e-06 4.30386216e-01],[360.32235965],[9.43118548],[7.10273521],[-349.59653259]
52.849999999998055,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.67759487e-06 4.30661830e-01],[360.32235965],[9.43118548],[7.53531806],[-349.67380842]
52.85999999999805,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.67614153e-06 4.30936750e-01],[360.32235965],[9.43118548],[7.92627846],[-349.75179357]
52.86999999999805,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.67468928e-06 4.31210976e-01],[360.32235965],[9.43118548],[8.27213169],[-349.83053121]
52.87999999999805,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.67323812e-06 4.31484510e-01],[360.32235965],[9.43118548],[8.56942678],[-349.91006035]
52.88999999999805,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.67178804e-06 4.31757352e-01],[360.32235965],[9.43118548],[8.81478653],[-349.99041549]
52.899999999998045,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.67033904e-06 4.32029505e-01],[360.32235965],[9.43118548],[9.00495468],[-350.07162628]
52.90999999999804,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.66889113e-06 4.32300969e-01],[360.32235965],[9.43118548],[9.1368499],[-350.15371716]
52.91999999999804,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.66744430e-06 4.32571745e-01],[360.32235965],[9.43118548],[9.20762629],[-350.23670708]
52.92999999999804,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.66599855e-06 4.32841835e-01],[360.32235965],[9.43118548],[9.21473939],[-350.32060916]
52.93999999999804,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.66455388e-06 4.33111240e-01],[360.32235965],[9.43118548],[9.15601657],[-350.40543041]
52.949999999998035,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.66311030e-06 4.33379961e-01],[360.32235965],[9.43118548],[9.02973044],[-350.49117149]
52.95999999999803,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.66166779e-06 4.33647999e-01],[360.32235965],[9.43118548],[8.83467315],[-350.57782648]
52.96999999999803,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.66022637e-06 4.33915355e-01],[360.32235965],[9.43118548],[8.57022957],[-350.66538273]
52.97999999999803,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.65878602e-06 4.34182031e-01],[360.32235965],[9.43118548],[8.23644666],[-350.7538207]
52.98999999999803,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.65734676e-06 4.34448027e-01],[360.32235965],[9.43118548],[7.83409631],[-350.84311397]
52.999999999998025,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.65590857e-06 4.34713346e-01],[360.32235965],[9.43118548],[7.36472875],[-350.93322917]
53.00999999999802,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.65447146e-06 4.34977987e-01],[360.32235965],[9.43118548],[6.8307135],[-351.0241261]
53.01999999999802,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.65303543e-06 4.35241952e-01],[360.32235965],[9.43118548],[6.23526517],[-351.11575789]
53.02999999999802,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.65160048e-06 4.35505243e-01],[360.32235965],[9.43118548],[5.58245144],[-351.20807121]
53.03999999999802,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.65016779e-06 4.35775195e-01],[360.32235965],[9.43118548],[4.87718469],[-351.30100663]
53.049999999998015,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.64873633e-06 4.36045479e-01],[360.32235965],[9.43118548],[4.12517778],[-351.39449898]
53.05999999999801,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.64730594e-06 4.36315075e-01],[360.32235965],[9.43118548],[3.3329001],[-351.48847788]
53.06999999999801,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.64587662e-06 4.36583984e-01],[360.32235965],[9.43118548],[2.5074978],[-351.58286829]
53.07999999999801,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.64444838e-06 4.36852206e-01],[360.32235965],[9.43118548],[1.65669572],[-351.67759116]
53.08999999999801,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.64302120e-06 4.37119744e-01],[360.32235965],[9.43118548],[0.78868148],[-351.77256415]
53.099999999998005,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.64159509e-06 4.37386598e-01],[360.32235965],[9.43118548],[-0.08802601],[-351.86770238]
53.109999999998,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.64017005e-06 4.37652769e-01],[360.32235965],[9.43118548],[-0.96471955],[-351.96291925]
53.119999999998,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.63874608e-06 4.37918259e-01],[360.32235965],[9.43118548],[-1.83265391],[-352.05812733]
53.129999999998,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.63732317e-06 4.38183068e-01],[360.32235965],[9.43118548],[-2.68319822],[-352.15323915]
53.139999999998,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.63590133e-06 4.38447199e-01],[360.32235965],[9.43118548],[-3.50798569],[-352.24816814]
53.149999999997995,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.63448056e-06 4.38710651e-01],[360.32235965],[9.43118548],[-4.29905553],[-352.34282946]
53.15999999999799,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.63306085e-06 4.38973427e-01],[360.32235965],[9.43118548],[-5.04898265],[-352.43714082]
53.16999999999799,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.63164221e-06 4.39235527e-01],[360.32235965],[9.43118548],[-5.75099104],[-352.5310233]
53.17999999999799,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.63022464e-06 4.39496953e-01],[360.32235965],[9.43118548],[-6.39904789],[-352.62440208]
53.18999999999799,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.62880813e-06 4.39757706e-01],[360.32235965],[9.43118548],[-6.98793597],[-352.71720712]
53.199999999997985,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.62739268e-06 4.40017786e-01],[360.32235965],[9.43118548],[-7.51330334],[-352.80937372]
53.20999999999798,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.62597830e-06 4.40277195e-01],[360.32235965],[9.43118548],[-7.97169],[-352.90084313]
53.21999999999798,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.62456498e-06 4.40535935e-01],[360.32235965],[9.43118548],[-8.36053223],[-352.99156287]
53.22999999999798,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.62315272e-06 4.40794006e-01],[360.32235965],[9.43118548],[-8.67814641],[-353.08148719]
53.23999999999798,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.62174153e-06 4.41051409e-01],[360.32235965],[9.43118548],[-8.92369426],[-353.17057723]
53.249999999997975,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.62033139e-06 4.41308146e-01],[360.32235965],[9.43118548],[-9.09713264],[-353.25880126]
53.25999999999797,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.61892232e-06 4.41564218e-01],[360.32235965],[9.43118548],[-9.19915066],[-353.34613472]
53.26999999999797,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.61751431e-06 4.41819626e-01],[360.32235965],[9.43118548],[-9.23109762],[-353.43256026]
53.27999999999797,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.61610736e-06 4.42074370e-01],[360.32235965],[9.43118548],[-9.19490475],[-353.51806763]
53.28999999999797,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.61470147e-06 4.42328454e-01],[360.32235965],[9.43118548],[-9.09300396],[-353.60265359]
53.299999999997965,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.61329664e-06 4.42581876e-01],[360.32235965],[9.43118548],[-8.9282463],[-353.68632171]
53.30999999999796,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.61189286e-06 4.42834639e-01],[360.32235965],[9.43118548],[-8.70382244],[-353.7690821]
53.31999999999796,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.61049015e-06 4.43086743e-01],[360.32235965],[9.43118548],[-8.42318731],[-353.85095116]
53.32999999999796,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.60908849e-06 4.43338191e-01],[360.32235965],[9.43118548],[-8.08999034],[-353.93195124]
53.33999999999796,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.60768789e-06 4.43588982e-01],[360.32235965],[9.43118548],[-7.70801261],[-354.01211031]
53.349999999997955,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.60628835e-06 4.43839118e-01],[360.32235965],[9.43118548],[-7.28111147],[-354.09146161]
53.35999999999795,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.60488986e-06 4.44088601e-01],[360.32235965],[9.43118548],[-6.81317322],[-354.17004322]
53.36999999999795,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.60349243e-06 4.44337431e-01],[360.32235965],[9.43118548],[-6.3080739],[-354.24789775]
53.37999999999795,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.60209606e-06 4.44585609e-01],[360.32235965],[9.43118548],[-5.769648],[-354.3250719]
53.38999999999795,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.60070074e-06 4.44833137e-01],[360.32235965],[9.43118548],[-5.20166478],[-354.40161607]
53.399999999997945,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.59930647e-06 4.45080015e-01],[360.32235965],[9.43118548],[-4.6078118],[-354.47758401]
53.40999999999794,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.59791326e-06 4.45326245e-01],[360.32235965],[9.43118548],[-3.99168478],[-354.55303243]
53.41999999999794,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.59652110e-06 4.45571828e-01],[360.32235965],[9.43118548],[-3.35678352],[-354.62802063]
53.42999999999794,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.59512999e-06 4.45816766e-01],[360.32235965],[9.43118548],[-2.70651268],[-354.70261013]
53.43999999999794,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.59373994e-06 4.46061058e-01],[360.32235965],[9.43118548],[-2.04418717],[-354.77686434]
53.449999999997935,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.59235094e-06 4.46304707e-01],[360.32235965],[9.43118548],[-1.37304102],[-354.85084819]
53.45999999999793,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.59096298e-06 4.46547713e-01],[360.32235965],[9.43118548],[-0.69623926],[-354.92462785]
53.46999999999793,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.58957609e-06 4.46790077e-01],[360.32235965],[9.43118548],[-0.016892],[-354.99827035]
53.47999999999793,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.58819024e-06 4.47031801e-01],[360.32235965],[9.43118548],[0.66192995],[-355.07184328]
53.48999999999793,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.58680544e-06 4.47272886e-01],[360.32235965],[9.43118548],[1.33717852],[-355.14541451]
53.499999999997925,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.58542169e-06 4.47513333e-01],[360.32235965],[9.43118548],[2.00581161],[-355.21905185]
53.50999999999792,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.58403899e-06 4.47753143e-01],[360.32235965],[9.43118548],[2.66477669],[-355.29282274]
53.51999999999792,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.58265733e-06 4.47992317e-01],[360.32235965],[9.43118548],[3.31099531],[-355.36679397]
53.52999999999792,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.58127673e-06 4.48230855e-01],[360.32235965],[9.43118548],[3.9413493],[-355.44103135]
53.53999999999792,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.57989717e-06 4.48468761e-01],[360.32235965],[9.43118548],[4.55266914],[-355.51559944]
53.549999999997915,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.57851866e-06 4.48706033e-01],[360.32235965],[9.43118548],[5.14172518],[-355.59056119]
53.55999999999791,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.57714120e-06 4.48942674e-01],[360.32235965],[9.43118548],[5.7052223],[-355.66597765]
53.56999999999791,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.57576478e-06 4.49178685e-01],[360.32235965],[9.43118548],[6.23979874],[-355.74190764]
53.57999999999791,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.57438941e-06 4.49414066e-01],[360.32235965],[9.43118548],[6.7420296],[-355.81840743]
53.58999999999791,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.57301508e-06 4.49648818e-01],[360.32235965],[9.43118548],[7.20843567],[-355.8955304]
53.599999999997905,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.57164179e-06 4.49882944e-01],[360.32235965],[9.43118548],[7.6354982],[-355.97332667]
53.6099999999979,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.57026956e-06 4.50116444e-01],[360.32235965],[9.43118548],[8.01968007],[-356.0518428]
53.6199999999979,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.56889836e-06 4.50349318e-01],[360.32235965],[9.43118548],[8.35745379],[-356.13112141]
53.6299999999979,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.56752821e-06 4.50581569e-01],[360.32235965],[9.43118548],[8.64533672],[-356.21120082]
53.6399999999979,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.56615910e-06 4.50813197e-01],[360.32235965],[9.43118548],[8.87993346],[-356.29211474]
53.649999999997895,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.56479103e-06 4.51044203e-01],[360.32235965],[9.43118548],[9.05798558],[-356.37389185]
53.65999999999789,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.56342400e-06 4.51274589e-01],[360.32235965],[9.43118548],[9.17642826],[-356.45655555]
53.66999999999789,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.56205801e-06 4.51504354e-01],[360.32235965],[9.43118548],[9.23245323],[-356.54012355]
53.67999999999789,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.56069307e-06 4.51733502e-01],[360.32235965],[9.43118548],[9.22357716],[-356.62460764]
53.68999999999789,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.55932916e-06 4.51962032e-01],[360.32235965],[9.43118548],[9.14771412],[-356.71001335]
53.699999999997885,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.55796629e-06 4.52189945e-01],[360.32235965],[9.43118548],[9.00325061],[-356.79633974]
53.70999999999788,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.55660447e-06 4.52417244e-01],[360.32235965],[9.43118548],[8.789121],[-356.88357919]
