,Chamber Pressure [psia],O/F Ratio,Exit Pressure [psia],gamma,Exit Velocity [m/s],Thrust Coefficient
388,73.5,4.5,2.5839339075408683,1.2876,1820.1670000000001,1.4387
389,88.2,4.5,3.100720689049042,1.2876,1820.1670000000001,1.4387
390,102.9,4.5,3.617634650541415,1.2876,1820.1670000000001,1.4387
391,117.6,4.5,4.13443960061876,1.2876,1820.1670000000001,1.4387
392,132.3,4.5,4.651244550696105,1.2876,1820.1670000000001,1.4387
393,147.0,4.5,5.168231199240586,1.2876,1820.4440000000002,1.4387
394,161.7,4.5,5.685054319164644,1.2876,1820.4440000000002,1.4387
395,176.4,4.5,6.201877439088704,1.2876,1820.4440000000002,1.4387
396,191.0,4.5,6.715184755475864,1.2876,1820.4440000000002,1.4387
397,205.7,4.5,7.232007875399922,1.2876,1820.4440000000002,1.4387
398,220.4,4.5,7.748830995323981,1.2876,1820.4440000000002,1.4387
399,235.1,4.5,8.265944729625202,1.2876,1820.4440000000002,1.4387
400,249.8,4.5,8.782786020673653,1.2876,1820.4440000000002,1.4387
401,264.5,4.5,9.299627311722102,1.2876,1820.4440000000002,1.4387
402,279.2,4.5,9.81646860277055,1.2876,1820.4440000000002,1.4387
403,293.9,4.5,10.333309893819,1.2876,1820.4440000000002,1.4387
404,308.6,4.5,10.85015118486745,1.2876,1820.4440000000002,1.4387
405,323.3,4.5,11.3669924759159,1.2876,1820.4440000000002,1.4387
406,338.0,4.5,11.883833766964349,1.2876,1820.4440000000002,1.4387
407,352.7,4.5,12.400675058012798,1.2876,1820.4440000000002,1.4387
408,14.7,4.7,0.5231316725978647,1.2824,1844.6241000000002,1.4384
409,29.4,4.7,1.0464867943333096,1.2823,1845.4524000000001,1.4384
410,44.1,4.7,1.5698419478855192,1.2823,1845.06,1.4384
411,58.8,4.7,2.0932716269134923,1.2823,1845.336,1.4384
412,73.5,4.7,2.616682687172915,1.2822,1845.336,1.4384
413,88.2,4.7,3.1401310168043293,1.2822,1845.612,1.4384
414,102.9,4.7,3.6634861862717174,1.2822,1845.612,1.4384
415,117.6,4.7,4.186990422615445,1.2822,1845.612,1.4384
416,132.3,4.7,4.710364225442376,1.2822,1845.612,1.4384
417,147.0,4.7,5.233738028269306,1.2822,1845.8879999999997,1.4384
418,161.7,4.7,5.75731681264687,1.2822,1845.8879999999997,1.4384
419,176.4,4.7,6.280709250160223,1.2822,1845.8879999999997,1.4384
420,191.0,4.7,6.800541194901375,1.2822,1845.8879999999997,1.4384
421,205.7,4.7,7.324194409827309,1.2822,1845.8879999999997,1.4384
422,220.4,4.7,7.847605483354104,1.2822,1845.8879999999997,1.4384
423,235.1,4.7,8.371016556880896,1.2822,1845.8879999999997,1.4384
424,249.8,4.7,8.89442763040769,1.2822,1845.8879999999997,1.4384
425,264.5,4.7,9.417838703934484,1.2822,1845.8879999999997,1.4384
426,279.2,4.7,9.941249777461277,1.2822,1845.8879999999997,1.4384
427,293.9,4.7,10.465033471015524,1.2822,1845.8879999999997,1.4384
428,308.6,4.7,10.988463181882924,1.2822,1846.1639999999998,1.4384
429,323.3,4.7,11.511892892750321,1.2822,1846.1639999999998,1.4384
430,338.0,4.7,12.035322603617718,1.2822,1846.1639999999998,1.4384
431,352.7,4.7,12.558752314485115,1.2822,1846.1639999999998,1.4384
432,14.7,4.9,0.5291005291005291,1.2776,1866.4064,1.4382
433,29.4,4.9,1.0585058505850584,1.2775,1867.5072,1.4382
434,44.1,4.9,1.587987468942422,1.2774,1868.0575999999996,1.4382
435,58.8,4.9,2.1174691202419966,1.2774,1868.3327999999997,1.4382
436,73.5,4.9,2.6470270464940397,1.2774,1868.608,1.4382
437,88.2,4.9,3.1765468558668877,1.2774,1868.608,1.4382
438,102.9,4.9,3.7061048082117773,1.2773,1868.2041,1.4382
439,117.6,4.9,4.235700907650195,1.2773,1868.2041,1.4382
440,132.3,4.9,4.765163521106469,1.2773,1868.2041,1.4382
441,147.0,4.9,5.294816842560242,1.2773,1868.4792,1.4382
442,161.7,4.9,5.824298526816266,1.2773,1868.4792,1.4382
443,176.4,4.9,6.354009077155824,1.2773,1868.4792,1.4382
444,191.0,4.9,6.87990778762337,1.2773,1868.4792,1.4382
445,205.7,4.9,7.409408544053021,1.2773,1868.4792,1.4382
446,220.4,4.9,7.939195273945463,1.2773,1868.7542999999998,1.4382
447,235.1,4.9,8.468715103922769,1.2773,1868.7542999999998,1.4382
448,249.8,4.9,8.998234933900076,1.2773,1868.7542999999998,1.4382
449,264.5,4.9,9.527754763877383,1.2773,1868.7542999999998,1.4382
450,279.2,4.9,10.057636887608068,1.2773,1868.7542999999998,1.4382
451,293.9,4.9,10.587175792507203,1.2773,1868.7542999999998,1.4382
452,308.6,4.9,11.11671469740634,1.2773,1868.7542999999998,1.4382
453,323.3,4.9,11.646253602305475,1.2773,1868.7542999999998,1.4382
454,338.0,4.9,12.17579250720461,1.2773,1868.7542999999998,1.4382
455,352.7,4.9,12.705789113440686,1.2773,1868.7542999999998,1.4382
456,14.7,5.1,0.5346037749572681,1.2732,1885.6768000000002,1.4379
457,29.4,5.1,1.069674367837002,1.2731,1887.0488000000003,1.4379
458,44.1,5.1,1.6048034934497817,1.273,1887.872,1.4379
459,58.8,5.1,2.139971612621465,1.2729,1888.4208000000003,1.4379
460,73.5,5.1,2.6751592356687897,1.2729,1888.0068999999999,1.4379
461,88.2,5.1,3.2104247806937725,1.2729,1888.2812,1.4379
462,102.9,5.1,3.7456319161327896,1.2729,1888.2812,1.4379
463,117.6,5.1,4.280878016817735,1.2729,1888.5555,1.4379
464,132.3,5.1,4.816163087004005,1.2728,1888.5555,1.4379
465,147.0,5.1,5.351487130947613,1.2728,1888.8298,1.4379
466,161.7,5.1,5.886850152905199,1.2728,1888.8298,1.4379
467,176.4,5.1,6.422018348623854,1.2728,1888.8298,1.4379
468,191.0,5.1,6.953799104379802,1.2728,1889.1041,1.4379
469,205.7,5.1,7.488986784140969,1.2728,1889.1041,1.4379
470,220.4,5.1,8.024466613267313,1.2728,1889.1041,1.4379
471,235.1,5.1,8.559673778489769,1.2728,1889.1041,1.4379
472,249.8,5.1,9.094880943712226,1.2728,1889.1041,1.4379
473,264.5,5.1,9.630438740214819,1.2728,1889.3783999999998,1.4379
474,279.2,5.1,10.165665392317495,1.2728,1889.3783999999998,1.4379
475,293.9,5.1,10.70089204442017,1.2728,1889.3783999999998,1.4379
476,308.6,5.1,11.236118696522848,1.2728,1889.3783999999998,1.4379
477,323.3,5.1,11.771773958636762,1.2728,1889.3783999999998,1.4379
478,338.0,5.1,12.307020099038743,1.2728,1889.3783999999998,1.4379
479,352.7,5.1,12.842266239440722,1.2727,1889.3783999999998,1.4379
480,14.7,5.0,0.5319148936170213,1.2754,1876.3344,1.4381
481,29.4,5.0,1.0642148700499527,1.2752,1877.7084,1.4381
482,44.1,5.0,1.5965534718702483,1.2752,1878.258,1.438
483,58.8,5.0,2.1289691878779102,1.2751,1878.1239,1.438
484,73.5,5.0,2.6614042075533186,1.2751,1878.3985999999998,1.438
485,88.2,5.0,3.193800695249131,1.2751,1878.3985999999998,1.438
486,102.9,5.0,3.7262357414448672,1.2751,1878.6733,1.438
487,117.6,5.0,4.258709350329543,1.275,1878.6733,1.438
488,132.3,5.0,4.791221526092783,1.275,1878.9479999999999,1.438
489,147.0,5.0,5.323579473436425,1.275,1878.9479999999999,1.438
490,161.7,5.0,5.856149500217297,1.275,1878.9479999999999,1.438
491,176.4,5.0,6.388526727509779,1.275,1878.9479999999999,1.438
492,191.0,5.0,6.917532867335482,1.275,1879.2227,1.438
493,205.7,5.0,7.449929375973343,1.275,1879.2227,1.438
494,220.4,5.0,7.982614994567186,1.275,1879.2227,1.438
495,235.1,5.0,8.51503078594712,1.275,1879.2227,1.438
496,249.8,5.0,9.047446577327056,1.275,1879.2227,1.438
497,264.5,5.0,9.57986236870699,1.275,1879.2227,1.438
498,279.2,5.0,10.112644427541742,1.275,1879.4974,1.438
499,293.9,5.0,10.645079503060595,1.275,1879.4974,1.438
500,308.6,5.0,11.17751457857945,1.275,1879.4974,1.438
501,323.3,5.0,11.7099496540983,1.275,1879.4974,1.438
502,338.0,5.0,12.242828165749058,1.275,1879.4974,1.438
503,352.7,5.0,12.775282526803824,1.275,1879.4974,1.438
504,14.7,6.3,0.5591692342804975,1.2545,1956.5287,1.4369
505,29.4,6.3,1.1203841317022978,1.2537,1963.124,1.4368
506,44.1,6.3,1.6821146584277378,1.2533,1965.9213000000002,1.4368
507,58.8,6.3,2.244103503549347,1.2531,1968.0885,1.4368
508,73.5,6.3,2.8062003665241293,1.2529,1968.9868000000001,1.4368
509,88.2,6.3,3.368469294225481,1.2528,1970.0700000000002,1.4368
510,102.9,6.3,3.9309317339649312,1.2527,1971.1532,1.4368
511,117.6,6.3,4.493351673544246,1.2526,1971.9656000000002,1.4368
512,132.3,6.3,5.055793335371447,1.2525,1972.5072,1.4368
513,147.0,6.3,5.6184069714110985,1.2525,1973.0488000000003,1.4368
514,161.7,6.3,6.180956385459271,1.2524,1973.5904,1.4368
515,176.4,6.3,6.743634834467467,1.2524,1973.4029999999998,1.4368
516,191.0,6.3,7.302339807309987,1.2523,1973.6737,1.4368
517,205.7,6.3,7.865254464115015,1.2523,1973.9444,1.4368
518,220.4,6.3,8.427975985621964,1.2522,1974.2150999999997,1.4368
519,235.1,6.3,8.990439770554493,1.2522,1974.7565,1.4368
520,249.8,6.3,9.553311916781398,1.2522,1974.7565,1.4368
521,264.5,6.3,10.116270175170198,1.2522,1975.0272,1.4368
522,279.2,6.3,10.678906100592847,1.2521,1975.2979,1.4368
523,293.9,6.3,11.24158506731946,1.2521,1975.5685999999998,1.4368
524,308.6,6.3,11.80475862596588,1.2521,1975.8392999999999,1.4368
525,323.3,6.3,12.367545235453886,1.2521,1975.8392999999999,1.4368
526,338.0,6.3,12.930374904361132,1.2521,1976.11,1.4368
527,352.7,6.3,13.493247637629596,1.252,1976.11,1.4367
528,14.7,6.5,0.5619266055045872,1.2524,1961.9460000000001,1.4368
529,29.4,6.5,1.1263504712282584,1.2515,1969.1562000000001,1.4367
530,44.1,6.5,1.6913400322160006,1.251,1972.7565,1.4367
531,58.8,6.5,2.256677924470371,1.2507,1975.4615,1.4367
532,73.5,6.5,2.8222555005183736,1.2505,1976.624,1.4367
533,88.2,6.5,3.3880075289056197,1.2503,1978.2464000000002,1.4366
534,102.9,6.5,3.953890489913545,1.2502,1979.3280000000002,1.4366
535,117.6,6.5,4.519774011299435,1.2501,1980.4096000000002,1.4366
536,132.3,6.5,5.085918579171953,1.25,1980.4881,1.4366
537,147.0,6.5,5.651889730477912,1.25,1981.299,1.4366
538,161.7,6.5,6.218034993270525,1.2499,1981.8396,1.4366
539,176.4,6.5,6.78435444790585,1.2498,1982.3801999999998,1.4366
540,191.0,6.5,7.3467189783829525,1.2498,1982.9207999999999,1.4366
541,205.7,6.5,7.913060203885362,1.2497,1983.1911,1.4366
542,220.4,6.5,8.479205940060787,1.2497,1983.7316999999998,1.4366
543,235.1,6.5,9.045786841092728,1.2497,1984.002,1.4366
544,249.8,6.5,9.612128674772972,1.2496,1984.2722999999999,1.4366
545,264.5,6.5,10.178557684907258,1.2496,1984.5426,1.4366
546,279.2,6.5,10.745073891625614,1.2496,1984.8128999999997,1.4366
547,293.9,6.5,11.31124196590078,1.2495,1985.0831999999998,1.4366
548,308.6,6.5,11.877910780955313,1.2495,1985.3535,1.4366
549,323.3,6.5,12.444187836797537,1.2495,1985.6237999999998,1.4366
550,338.0,6.5,13.011009315574716,1.2495,1985.8941,1.4366
551,352.7,6.5,13.577395388228048,1.2494,1985.4296,1.4366
552,14.7,6.7,0.5643210871818496,1.2506,1964.4560000000001,1.4367
553,29.4,6.7,1.1315526133477023,1.2495,1973.7306,1.4366
554,44.1,6.7,1.6995529520579622,1.249,1978.1342,1.4366
555,58.8,6.7,2.267993520018514,1.2486,1980.9134,1.4365
556,73.5,6.7,2.836633090193354,1.2484,1983.0742000000002,1.4365
557,88.2,6.7,3.405536893316344,1.2482,1984.23,1.4365
558,102.9,6.7,3.9746610529568547,1.248,1985.8500000000001,1.4365
559,117.6,6.7,4.543698323158952,1.2479,1986.93,1.4365
560,132.3,6.7,5.11304347826087,1.2478,1988.01,1.4365
561,147.0,6.7,5.682477096138235,1.2477,1988.0834,1.4365
562,161.7,6.7,6.251933188988555,1.2476,1988.8930999999998,1.4365
563,176.4,6.7,6.821345707656613,1.2475,1989.7028,1.4365
564,191.0,6.7,7.387066831683168,1.2475,1990.2425999999998,1.4365
565,205.7,6.7,7.956831192944453,1.2474,1990.7824,1.4365
566,220.4,6.7,8.526442028705173,1.2474,1991.3221999999998,1.4365
567,235.1,6.7,9.096185096339859,1.2473,1991.5920999999998,1.4365
568,249.8,6.7,9.665686426249806,1.2473,1992.1318999999999,1.4365
569,264.5,6.7,10.235671994117874,1.2472,1992.4018,1.4365
570,279.2,6.7,10.805371724911955,1.2472,1992.9415999999999,1.4365
571,293.9,6.7,11.37515965475868,1.2472,1993.2115,1.4365
572,308.6,6.7,11.94503580414167,1.2471,1993.4814,1.4365
573,323.3,6.7,12.515000193550886,1.2471,1993.0126,1.4365
574,338.0,6.7,13.085052843482638,1.2471,1993.2823999999998,1.4364
575,352.7,6.7,13.654665118079752,1.2471,1993.5521999999999,1.4364
576,14.7,6.9,0.5663430420711973,1.2491,1966.5156,1.4366
577,29.4,6.9,1.1360562618339194,1.2479,1976.4,1.4365
578,44.1,6.9,1.7066563467492262,1.2472,1981.6058,1.4365
579,58.8,6.9,2.2778337336329124,1.2468,1984.9186000000002,1.4364
580,73.5,6.9,2.8492789579779814,1.2465,1986.8799000000001,1.4364
581,88.2,6.9,3.4209913893414012,1.2463,1989.0375000000001,1.4364
582,102.9,6.9,3.993015133876601,1.2461,1990.9254,1.4364
583,117.6,6.9,4.5650401770117615,1.2459,1991.5352000000003,1.4364
584,132.3,6.9,5.13726556129383,1.2458,1992.8832000000002,1.4364
585,147.0,6.9,5.709624796084829,1.2457,1993.9616,1.4364
586,161.7,6.9,6.282051282051282,1.2456,1994.7704,1.4364
587,176.4,6.9,6.854744695733271,1.2455,1995.5792000000004,1.4364
588,191.0,6.9,7.4235298690193945,1.2454,1996.3880000000001,1.4363
589,205.7,6.9,7.996112730806607,1.2453,1997.1968,1.4363
590,220.4,6.9,8.568873682982776,1.2453,1996.995,1.4363
591,235.1,6.9,9.14145734505016,1.2452,1997.534,1.4363
592,249.8,6.9,9.714552383915377,1.2452,1998.0729999999999,1.4363
593,264.5,6.9,10.287425615495314,1.2451,1998.6119999999999,1.4363
594,279.2,6.9,10.860010113189933,1.2451,1998.8815,1.4363
595,293.9,6.9,11.43312845250136,1.245,1999.4204999999997,1.4363
596,308.6,6.9,12.00638057814263,1.245,1999.6899999999998,1.4363
597,323.3,6.9,12.579277070931091,1.245,2000.229,1.4363
598,338.0,6.9,13.15226273395852,1.2449,2000.4984999999997,1.4363
599,352.7,6.9,13.725337588045297,1.2449,2000.7679999999998,1.4363
600,14.7,7.1,0.5680720330795688,1.2478,1966.68,1.4365
601,29.4,7.1,1.139844143759935,1.2465,1977.1707000000001,1.4364
602,44.1,7.1,1.7127543886903838,1.2457,1983.1776000000002,1.4364
603,58.8,7.1,2.2862475212877635,1.2452,1986.754,1.4363
604,73.5,7.1,2.860256061018796,1.2449,1990.2575,1.4363
605,88.2,7.1,3.434445699155017,1.2446,1991.9435999999998,1.4363
606,102.9,7.1,4.009038843651381,1.2444,1994.0988,1.4363
607,117.6,7.1,4.583723105706268,1.2442,1995.7151999999999,1.4363
608,132.3,7.1,5.158498069949703,1.2441,1996.5902,1.4363
609,147.0,7.1,5.733676573835712,1.2439,1997.9367,1.4363
610,161.7,7.1,6.308766727790566,1.2438,1999.0139,1.4362
611,176.4,7.1,6.88390243902439,1.2437,1999.8218000000002,1.4362
612,191.0,7.1,7.455404192201101,1.2436,2000.8990000000001,1.4362
613,205.7,7.1,8.030764425704692,1.2435,2000.9636,1.4362
614,220.4,7.1,8.606349330313561,1.2434,2001.7712000000001,1.4362
615,235.1,7.1,9.182159037650367,1.2434,2002.3096,1.4362
616,249.8,7.1,9.7578125,1.2433,2002.8480000000002,1.4362
617,264.5,7.1,10.333242176817595,1.2432,2003.3864000000003,1.4362
618,279.2,7.1,10.909232993396632,1.2432,2003.9248,1.4362
619,293.9,7.1,11.484955060570535,1.2431,2004.4632000000001,1.4362
620,308.6,7.1,12.060812131160356,1.2431,2005.0016,1.4362
621,323.3,7.1,12.636804252657912,1.243,2005.5400000000002,1.4362
622,338.0,7.1,13.212414979282308,1.243,2005.8092000000001,1.4362
623,352.7,7.1,13.788654755854411,1.2429,2005.6022999999998,1.4362
624,14.7,7.3,0.5694804943245652,1.2468,1965.2232,1.4364
625,29.4,7.3,1.1430348742272851,1.2453,1976.7824999999998,1.4363
626,44.1,7.3,1.7178248675599876,1.2445,1983.5921999999998,1.4363
627,58.8,7.3,2.293381177112992,1.2439,1987.7033000000001,1.4363
628,73.5,7.3,2.8694124536404453,1.2435,1990.7340000000002,1.4362
629,88.2,7.3,3.445850914205345,1.2432,1993.6952,1.4362
630,102.9,7.3,4.022673964034403,1.243,1995.3764999999999,1.4362
631,117.6,7.3,4.599679274064223,1.2427,1997.2602,1.4362
632,132.3,7.3,5.1768664892784475,1.2426,1999.1438999999998,1.4362
633,147.0,7.3,5.754325530415721,1.2424,2000.4893999999997,1.4362
634,161.7,7.3,6.331740935077139,1.2423,2001.091,1.4362
635,176.4,7.3,6.90951821386604,1.2421,2002.167,1.4361
636,191.0,7.3,7.48315311079768,1.242,2003.2430000000002,1.4361
637,205.7,7.3,8.061292471685542,1.2419,2004.319,1.4361
638,220.4,7.3,8.639071809344623,1.2418,2005.126,1.4361
639,235.1,7.3,9.217077664954717,1.2417,2005.1873000000003,1.4361
640,249.8,7.3,9.795310171751236,1.2417,2005.9940000000001,1.4361
641,264.5,7.3,10.373769463074087,1.2416,2006.5318000000002,1.4361
642,279.2,7.3,10.952026046365669,1.2415,2007.3385,1.4361
643,293.9,7.3,11.53046412177802,1.2415,2007.8763000000001,1.4361
644,308.6,7.3,12.108608647885115,1.2414,2008.4141,1.4361
645,323.3,7.3,12.686889298748186,1.2413,2008.9519,1.4361
646,338.0,7.3,13.265826759291967,1.2413,2009.4896999999999,1.4361
647,352.7,7.3,13.844402574972523,1.2412,2010.0275000000001,1.4361
648,14.7,7.5,0.5706521739130435,1.2459,1962.688,1.4364
649,29.4,7.5,1.1456628477905073,1.2443,1975.7795999999998,1.4363
650,44.1,7.5,1.7220508415010347,1.2434,1982.3888000000002,1.4362
651,58.8,7.5,2.2993000430141164,1.2428,1987.0343999999998,1.4362
652,73.5,7.5,2.8771627652078604,1.2424,1991.0708999999997,1.4362
653,88.2,7.5,3.4554358472086193,1.2421,1993.559,1.4361
654,102.9,7.5,4.034028540065862,1.2418,1995.5069,1.4361
655,117.6,7.5,4.613031028125368,1.2415,1997.6580999999999,1.4361
656,132.3,7.5,5.192103920568266,1.2413,1999.8093000000001,1.4361
657,147.0,7.5,5.771495877502945,1.2411,2000.6784,1.4361
658,161.7,7.5,6.351139041633935,1.241,2002.0224,1.4361
659,176.4,7.5,6.9309653844642645,1.2408,2003.3664,1.4361
660,191.0,7.5,7.506681339412042,1.2407,2004.7104,1.4361
661,205.7,7.5,8.086963359018712,1.2406,2005.0394,1.436
662,220.4,7.5,8.666928824223358,1.2405,2006.1142,1.436
663,235.1,7.5,9.247168030207678,1.2404,2006.9202999999998,1.436
664,249.8,7.5,9.827681170823826,1.2403,2007.7264,1.436
665,264.5,7.5,10.408058867508755,1.2402,2008.5324999999998,1.436
666,279.2,7.5,10.98866498740554,1.2401,2009.3385999999998,1.436
667,293.9,7.5,11.569044245000786,1.24,2010.1446999999998,1.436
668,308.6,7.5,12.1496062992126,1.24,2009.9337999999998,1.436
669,323.3,7.5,12.730351236415183,1.2399,2010.471,1.436
670,338.0,7.5,13.311279143037178,1.2398,2011.2767999999999,1.436
671,352.7,7.5,13.891842924100988,1.2398,2011.8139999999999,1.436
672,14.7,7.7,0.5716063304428977,1.2452,1959.804,1.4363
673,29.4,7.7,1.1478097915202623,1.2435,1972.9668000000001,1.4362
674,44.1,7.7,1.7254871273182566,1.2426,1980.5759999999998,1.4362
675,58.8,7.7,2.304165523727419,1.242,1985.758,1.4361
676,73.5,7.7,2.8834837191055316,1.2415,1989.3221999999998,1.4361
677,88.2,7.7,3.4631694675671434,1.2411,1992.0768000000003,1.4361
678,102.9,7.7,4.043380879405871,1.2408,1995.0336000000002,1.4361
679,117.6,7.7,4.623913812762946,1.2405,1996.7096999999999,1.436
680,132.3,7.7,5.204768086864157,1.2403,1998.8592999999998,1.436
681,147.0,7.7,5.785807061046168,1.2401,2000.4714999999999,1.436
682,161.7,7.7,6.367144432194046,1.2399,2001.6072000000001,1.436
683,176.4,7.7,6.948711888442449,1.2397,2002.9502,1.436
684,191.0,7.7,7.526203798565687,1.2396,2004.2932,1.436
685,205.7,7.7,8.108001576665352,1.2395,2005.6362000000001,1.436
686,220.4,7.7,8.690166390663197,1.2393,2005.9635,1.436
687,235.1,7.7,9.271967187253509,1.2392,2007.0375000000001,1.436
688,249.8,7.7,9.854432127500099,1.2391,2007.8429999999998,1.436
689,264.5,7.7,10.4363952020202,1.239,2008.9170000000001,1.436
690,279.2,7.7,11.019022811587337,1.2389,2009.7225,1.4359
691,293.9,7.7,11.601468440374216,1.2388,2010.528,1.4359
692,308.6,7.7,12.184144030322175,1.2388,2010.5844000000002,1.4359
693,323.3,7.7,12.766545569420312,1.2387,2011.1212,1.4359
694,338.0,7.7,13.349658359334887,1.2386,2011.9264000000003,1.4359
695,352.7,7.7,13.932451115939166,1.2385,2012.4632,1.4359
696,14.7,7.9,0.5723853282454637,1.2446,1956.1134,1.4363
697,29.4,7.9,1.1495151704723177,1.2429,1969.5429,1.4362
698,44.1,7.9,1.7282595916447858,1.2419,1977.688,1.4361
699,58.8,7.9,2.3079640460022763,1.2412,1983.1375,1.4361
700,73.5,7.9,2.8884697005423248,1.2407,1986.9696000000004,1.4361
701,88.2,7.9,3.469435921642672,1.2403,1989.9922,1.436
702,102.9,7.9,4.050862136839619,1.24,1992.9479,1.436
703,117.6,7.9,4.632839583989915,1.2397,1994.8922,1.436
704,132.3,7.9,5.214820654316122,1.2395,1997.041,1.436
705,147.0,7.9,5.797215758962023,1.2392,1998.1770000000001,1.436
706,161.7,7.9,6.379956598934701,1.239,2000.0565,1.436
707,176.4,7.9,6.962974658561617,1.2389,2001.6675,1.4359
708,191.0,7.9,7.541954590325766,1.2387,2002.2640000000001,1.4359
709,205.7,7.9,8.125296255332596,1.2386,2003.6060000000002,1.4359
710,220.4,7.9,8.70870870870871,1.2384,2004.948,1.4359
711,235.1,7.9,9.292122840994427,1.2383,2006.0216,1.4359
712,249.8,7.9,9.875859887720408,1.2382,2006.3473999999997,1.4359
713,264.5,7.9,10.459920117056194,1.2381,2007.4206,1.4359
714,279.2,7.9,11.043866935643369,1.238,2008.2254999999998,1.4359
715,293.9,7.9,11.627630954264914,1.2379,2009.2986999999998,1.4359
716,308.6,7.9,12.212109220419471,1.2378,2010.1036,1.4359
717,323.3,7.9,12.796358598852168,1.2377,2010.9084999999998,1.4359
718,338.0,7.9,13.380309568108943,1.2376,2011.4451,1.4359
719,352.7,7.9,13.964998416217927,1.2376,2011.5,1.4359
720,14.7,8.1,0.5730100569112029,1.2442,1952.3418000000001,1.4363
721,29.4,8.1,1.150865106083144,1.2424,1966.3137,1.4362
722,44.1,8.1,1.7304296645085346,1.2414,1973.9949000000001,1.4361
723,58.8,8.1,2.3110482254451123,1.2407,1979.4432000000002,1.4361
724,73.5,8.1,2.8924481523749557,1.2402,1983.5434,1.436
725,88.2,8.1,3.4743559442212244,1.2397,1986.5656000000001,1.436
726,102.9,8.1,4.056771141336488,1.2394,1989.048,1.436
727,117.6,8.1,4.63960231980116,1.2391,1991.733,1.436
728,132.3,8.1,5.222849472977775,1.2388,1994.1495000000002,1.4359
729,147.0,8.1,5.806375162933997,1.2386,1995.554,1.4359
730,161.7,8.1,6.390041493775933,1.2384,1997.4328000000003,1.4359
731,176.4,8.1,6.973985925515933,1.2382,1998.2983999999997,1.4359
732,191.0,8.1,7.554184464483468,1.238,1999.9081999999999,1.4359
733,205.7,8.1,8.138798765529792,1.2379,2001.2496999999998,1.4359
734,220.4,8.1,8.723185308319481,1.2377,2002.5911999999998,1.4359
735,235.1,8.1,9.307942038166125,1.2376,2002.9175999999998,1.4359
736,249.8,8.1,9.893069306930693,1.2375,2004.2586,1.4359
737,264.5,8.1,10.477737284107114,1.2373,2005.3314,1.4358
738,279.2,8.1,11.063121607164085,1.2372,2006.136,1.4358
739,293.9,8.1,11.648369069795091,1.2371,2007.2087999999999,1.4358
740,308.6,8.1,12.233894945490585,1.237,2008.0134,1.4358
741,323.3,8.1,12.819191118160191,1.2369,2008.069,1.4358
742,338.0,8.1,13.40471941304779,1.2369,2008.8733,1.4358
743,352.7,8.1,13.99047996826656,1.2368,2009.6776000000002,1.4358
744,14.7,8.3,0.573479499083213,1.2438,1947.5776,1.4362
745,29.4,8.3,1.151947339550192,1.242,1961.548,1.4361
746,44.1,8.3,1.7321288295365278,1.241,1969.4976000000001,1.4361
747,58.8,8.3,2.3134122831175983,1.2403,1974.945,1.436
748,73.5,8.3,2.895410675595824,1.2397,1979.0448,1.436
749,88.2,8.3,3.478055128356796,1.2393,1982.3355,1.436
750,102.9,8.3,4.0612542921419275,1.2389,1985.5575000000001,1.4359
751,117.6,8.3,4.644916660083735,1.2386,1987.7704,1.4359
752,132.3,8.3,5.22883566516481,1.2383,1990.1860000000001,1.4359
753,147.0,8.3,5.813033850047454,1.2381,1991.5908999999997,1.4359
754,161.7,8.3,6.397626112759644,1.2379,1993.4689999999998,1.4359
