Mach,Number,CD,Power-Off,CD,Power-On,CP,[in]
5.62,0.174262,0.163305,122.1756
5.63,0.173955,0.163044,122.1306
5.64,0.173648,0.162782,122.0856
5.65,0.17334,0.162521,122.0407
5.66,0.173033,0.162259,121.9957
5.67,0.172726,0.161997,121.9508
5.68,0.172419,0.161735,121.9058
5.69,0.172112,0.161472,121.8609
5.7,0.171805,0.16121,121.8159
5.71,0.171498,0.160947,121.7709
5.72,0.171191,0.160684,121.726
5.73,0.170883,0.160421,121.6811
5.74,0.170576,0.160157,121.6361
5.75,0.170269,0.159893,121.5912
5.76,0.169961,0.159629,121.5462
5.77,0.169654,0.159364,121.5013
5.78,0.169346,0.159099,121.4564
5.79,0.169039,0.158834,121.4115
5.8,0.168731,0.158569,121.3666
5.81,0.168423,0.158303,121.3217
5.82,0.168115,0.158037,121.2768
5.83,0.167806,0.15777,121.2319
5.84,0.167498,0.157503,121.187
5.85,0.167189,0.157236,121.1421
5.86,0.166881,0.156968,121.0973
5.87,0.166572,0.1567,121.0524
5.88,0.166262,0.156431,121.0076
5.89,0.165953,0.156162,120.9627
5.9,0.165643,0.155893,120.9179
5.91,0.165333,0.155623,120.8731
5.92,0.165023,0.155353,120.8283
5.93,0.164713,0.155082,120.7834
5.94,0.164402,0.154811,120.7387
5.95,0.164091,0.154539,120.6939
5.96,0.16378,0.154267,120.6491
5.97,0.163468,0.153994,120.6043
5.98,0.163156,0.153721,120.5596
5.99,0.162844,0.153447,120.5149
6,0.162531,0.153173,120.4701
6.01,0.162249,0.152929,120.4254
6.02,0.162003,0.152721,120.3807
6.03,0.161757,0.152513,120.336
6.04,0.161512,0.152305,120.2913
6.05,0.161267,0.152098,120.2467
6.06,0.161022,0.15189,120.2021
6.07,0.160778,0.151683,120.1574
6.08,0.160534,0.151476,120.1128
6.09,0.160291,0.15127,120.0682
6.1,0.160048,0.151063,120.0236
6.11,0.159805,0.150857,119.979
6.12,0.159563,0.150651,119.9345
6.13,0.159321,0.150445,119.8899
6.14,0.15908,0.15024,119.8454
6.15,0.158839,0.150034,119.8009
6.16,0.158598,0.149829,119.7564
6.17,0.158358,0.149624,119.7119
6.18,0.158118,0.14942,119.6674
6.19,0.157879,0.149215,119.623
6.2,0.157639,0.149011,119.5785
6.21,0.157401,0.148807,119.5341
6.22,0.157162,0.148603,119.4897
6.23,0.156925,0.1484,119.4453
6.24,0.156687,0.148196,119.401
6.25,0.15645,0.147993,119.3566
6.26,0.156213,0.14779,119.3123
6.27,0.155977,0.147588,119.268
6.28,0.155741,0.147385,119.2237
6.29,0.155505,0.147183,119.1795
6.3,0.15527,0.146981,119.1352
6.31,0.155035,0.146779,119.091
6.32,0.1548,0.146578,119.0467
6.33,0.154566,0.146376,119.0026
6.34,0.154332,0.146175,118.9584
6.35,0.154099,0.145974,118.9142
6.36,0.153866,0.145773,118.8701
6.37,0.153633,0.145573,118.826
6.38,0.153401,0.145372,118.7819
6.39,0.153169,0.145172,118.7378
6.4,0.152937,0.144972,118.6938
6.41,0.152706,0.144773,118.6498
6.42,0.152475,0.144573,118.6058
6.43,0.152244,0.144374,118.5618
6.44,0.152014,0.144175,118.5178
6.45,0.151784,0.143976,118.4738
6.46,0.151555,0.143777,118.4299
6.47,0.151325,0.143579,118.386
6.48,0.151097,0.143381,118.3421
6.49,0.150868,0.143183,118.2983
6.5,0.15064,0.142985,118.2545
6.51,0.150412,0.142787,118.2106
6.52,0.150185,0.14259,118.1669
6.53,0.149958,0.142393,118.1231
6.54,0.149731,0.142196,118.0794
6.55,0.149504,0.141999,118.0357
6.56,0.149278,0.141802,117.9919
6.57,0.149052,0.141606,117.9483
6.58,0.148827,0.14141,117.9047
6.59,0.148602,0.141214,117.861
6.6,0.148377,0.141018,117.8174
6.61,0.148153,0.140822,117.7738
6.62,0.147929,0.140627,117.7303
6.63,0.147705,0.140432,117.6868
6.64,0.147481,0.140237,117.6433
6.65,0.147258,0.140042,117.5998
6.66,0.147035,0.139847,117.5564
6.67,0.146813,0.139653,117.5129
6.68,0.146591,0.139459,117.4695
6.69,0.146369,0.139265,117.4261
6.7,0.146147,0.139071,117.3828
6.71,0.145926,0.138877,117.3395
6.72,0.145705,0.138684,117.2962
6.73,0.145485,0.13849,117.2529
6.74,0.145264,0.138297,117.2096
6.75,0.145045,0.138105,117.1664
6.76,0.144825,0.137912,117.1232
6.77,0.144606,0.137719,117.0801
6.78,0.144387,0.137527,117.0369
6.79,0.144168,0.137335,116.9938
6.8,0.143949,0.137143,116.9507
6.81,0.143731,0.136952,116.9077
6.82,0.143514,0.13676,116.8646
6.83,0.143296,0.136569,116.8216
6.84,0.143079,0.136378,116.7786
6.85,0.142862,0.136187,116.7357
6.86,0.142646,0.135996,116.6928
6.87,0.142429,0.135805,116.6499
6.88,0.142213,0.135615,116.607
6.89,0.141998,0.135425,116.5641
6.9,0.141782,0.135235,116.5213
6.91,0.141567,0.135045,116.4785
6.92,0.141352,0.134855,116.4358
6.93,0.141138,0.134666,116.393
6.94,0.140924,0.134477,116.3503
6.95,0.14071,0.134287,116.3076
6.96,0.140496,0.134099,116.265
6.97,0.140283,0.13391,116.2223
6.98,0.14007,0.133721,116.1797
6.99,0.139857,0.133533,116.1372
7,0.13966,0.13336,116.0947
